frame,dir,touch,is_oos,rolling,triggered,delay,rr_trigger,we,R,label,MFE,MAE,p025,p05
1H,LONG,2024-05-12 21:15:00+00:00,False,True,True,1,1.86347571588281,32.475173831184755,3.0,TP3,11.261885305867754,0.5689190536013539,0.0,1.0
1H,LONG,2024-05-13 02:15:00+00:00,False,True,False,999,,65.90009611019886,-1.0,SL,13.13362916025499,1.2566255330963962,,
1H,LONG,2024-05-14 06:00:00+00:00,False,True,False,999,,57.97189379034646,-1.0,SL,8.863378796163168,2.610864608877583,,
1H,SHORT,2024-05-15 07:30:00+00:00,False,True,True,6,2.3035824420207707,71.780524753942,-1.0,SL,0.3167265341469398,9.752590229188872,0.0,
1H,LONG,2024-05-16 16:45:00+00:00,False,True,True,7,2.995518832168148,53.561973373852915,3.0,TP3,5.075448244315361,0.9851828525086821,2.0,3.0
1H,LONG,2024-05-17 18:00:00+00:00,False,True,False,999,,64.6195358045656,3.0,TP3,4.448244793500308,0.6731286019413997,,
1H,LONG,2024-05-18 14:30:00+00:00,False,True,True,3,2.1689071459958176,58.95465285706008,-1.0,SL,13.991738644190434,2.134221343740508,0.0,3.0
1H,LONG,2024-05-18 21:15:00+00:00,False,True,True,1,2.9567080233591065,55.35759194000008,-1.0,SL,14.964971209211825,2.846469667440795,5.0,8.0
1H,LONG,2024-05-19 09:15:00+00:00,False,True,True,1,2.569742468829369,66.56431950731766,-1.0,SL,18.9367307768176,4.277991791422486,1.0,1.0
1H,SHORT,2024-05-20 02:30:00+00:00,False,True,True,2,2.3594555158875132,43.4973377658673,-1.0,SL,1.0966215262212309,12.630966989377,1.0,15.0
1H,LONG,2024-05-21 14:15:00+00:00,False,True,False,999,,76.97668513659717,-1.0,SL,0.9074891952762562,7.157854503053799,,
1H,LONG,2024-05-22 02:30:00+00:00,False,True,False,999,,59.167096401135424,-1.0,SL,0.6313849121281913,4.0922736890399944,,
1H,SHORT,2024-05-22 14:15:00+00:00,False,True,False,999,,47.96668189612073,-1.0,SL,7.4030426854445475,1.5129774644905587,,
1H,SHORT,2024-05-23 06:45:00+00:00,False,True,True,1,2.112224387569311,30.10785601643743,3.0,TP3,6.29462643552725,0.7454295037895082,0.0,23.0
1H,SHORT,2024-05-24 17:00:00+00:00,False,True,False,999,,59.35970848706019,-1.0,SL,0.42006556937038037,2.0799776911608006,,
1H,SHORT,2024-05-24 14:15:00+00:00,False,True,True,1,2.448474152629481,43.428743208098915,-1.0,SL,1.0111402088223418,2.7983621577991773,,
1H,LONG,2024-05-26 21:30:00+00:00,False,True,True,1,2.163964850151059,18.364578998449108,3.0,TP3,5.1072970136280205,2.8411786905866263,0.0,2.0
1H,LONG,2024-05-26 02:45:00+00:00,False,True,True,0,2.1896816247036477,69.14993861826846,-1.0,SL,5.170515387889556,4.19688678124335,0.0,2.0
1H,LONG,2024-05-26 04:00:00+00:00,False,True,True,6,2.614603387720933,56.773433563103154,-1.0,SL,5.9911699453141205,6.202258451625289,1.0,2.0
1H,SHORT,2024-05-27 01:30:00+00:00,False,True,True,8,2.6419609878773263,19.58211865773209,-1.0,SL,4.1528519998843025,3.928113842075406,1.0,6.0
1H,SHORT,2024-05-27 13:00:00+00:00,False,True,False,999,,66.13860540892514,-1.0,SL,3.012447236291636,3.5370650718083323,,
1H,LONG,2024-05-28 00:30:00+00:00,False,True,True,1,2.5888333822952747,61.12522549415401,-1.0,SL,0.41914274373116095,3.0280107005295585,3.0,
1H,SHORT,2024-05-28 10:00:00+00:00,False,True,True,1,2.8808960838237323,66.09065050098282,0.45621607360030797,OPEN,1.6099455168254435,0.9131202432579202,5.0,10.0
1H,SHORT,2024-05-30 04:30:00+00:00,False,True,False,999,,61.36099195859283,-1.0,SL,3.3651836711693064,2.0678172000365467,,
1H,SHORT,2024-05-30 01:45:00+00:00,False,True,False,999,,61.49399933978504,-1.0,SL,2.3905824953046078,3.3163680971524965,,
1H,SHORT,2024-05-30 10:30:00+00:00,False,True,False,999,,69.78444011413661,-1.0,SL,1.9403916664814491,2.7479704724528493,,
1H,LONG,2024-05-30 20:00:00+00:00,False,True,True,1,2.4308770257093117,65.85975706258921,-1.0,SL,1.1026132997802776,2.70886170047984,1.0,24.0
1H,LONG,2024-05-31 13:30:00+00:00,False,True,False,999,,50.724681411261855,-1.0,SL,3.2533180924672025,3.3521160229487528,,
1H,SHORT,2024-06-01 05:45:00+00:00,False,True,True,0,2.2582787858556017,56.16662595292649,-1.0,SL,1.268093690563433,6.100814142798836,0.0,7.0
1H,SHORT,2024-06-02 11:30:00+00:00,False,True,False,999,,70.65640819198191,-1.0,SL,2.2311388660153533,17.807402078490043,,
1H,LONG,2024-06-03 23:30:00+00:00,False,True,True,1,2.6129212454205293,69.4973939124672,3.0,TP3,5.614518093570717,0.3669086574052849,1.0,3.0
1H,LONG,2024-06-04 05:00:00+00:00,False,True,True,0,2.309711213334626,54.73342329143291,3.0,TP3,5.730872866209248,0.9488982336986621,1.0,32.0
1H,LONG,2024-06-06 20:00:00+00:00,False,True,False,999,,63.45476196790549,3.0,TP3,3.7063945251358272,3.5461662012271487,,
1H,LONG,2024-06-05 23:15:00+00:00,False,True,True,1,1.3068522839341112,79.17845507758209,-1.0,SL,2.898721790576762,4.897490361338303,0.0,0.0
1H,LONG,2024-06-06 03:45:00+00:00,False,True,True,3,2.913554837433599,53.41063724396652,-1.0,SL,2.341696430486367,5.922251613917678,18.0,31.0
1H,LONG,2024-06-06 16:15:00+00:00,False,True,True,4,2.313639619921258,67.65930171818955,-1.0,SL,2.5811207587845115,6.9234776402936085,0.0,48.0
1H,SHORT,2024-06-07 03:15:00+00:00,False,True,False,999,,26.22408173406177,-1.0,SL,6.814723082558876,3.132245400019064,,
1H,LONG,2024-06-07 15:15:00+00:00,False,True,False,999,,69.86880735717381,-1.0,SL,0.21152790205901634,4.700695370302308,,
1H,SHORT,2024-06-09 12:45:00+00:00,False,True,True,2,1.8677323580283822,47.35305293672636,-1.0,SL,11.883313000945735,1.897448831736547,0.0,0.0
1H,SHORT,2024-06-09 07:00:00+00:00,False,True,True,0,2.1113512578709517,47.786660453268134,-1.0,SL,17.243741718743152,3.8593383178326124,0.0,3.0
1H,LONG,2024-06-10 00:45:00+00:00,False,True,True,0,1.6775949556786223,32.248730897023044,-1.0,SL,3.3589858941144413,16.073220041430428,0.0,1.0
1H,LONG,2024-06-10 19:00:00+00:00,False,True,True,1,1.9904403285717447,61.25278195305359,-1.0,SL,0.900644427914025,8.214952211452252,0.0,172.0
1H,SHORT,2024-06-11 19:45:00+00:00,False,True,True,2,1.9164352244012977,60.60830703291159,-1.0,SL,4.361488530771831,4.3152600796222345,0.0,1.0
1H,SHORT,2024-06-12 07:15:00+00:00,False,True,True,4,2.936373811967901,50.72867077360924,-1.0,SL,5.298844929206773,5.9252173084803745,46.0,77.0
1H,LONG,2024-06-12 19:15:00+00:00,False,True,False,999,,67.54085870030265,-1.0,SL,0.8613501829144428,4.209531480439283,,
1H,SHORT,2024-06-14 05:30:00+00:00,False,True,True,3,2.1037071446228994,55.71442673353805,3.0,TP3,4.302192471591356,0.6913204000013667,0.0,19.0
1H,SHORT,2024-06-14 21:30:00+00:00,False,True,True,2,1.9393860445775541,67.91073910635423,-0.15006152250925214,OPEN,1.2939793772850694,0.8899676159895261,0.0,0.0
1H,SHORT,2024-06-15 09:00:00+00:00,False,True,True,1,2.567816165578568,51.18556766254134,-1.0,SL,4.487447865849117,2.810165342505575,1.0,44.0
1H,SHORT,2024-06-15 23:00:00+00:00,False,True,True,6,2.95009790353384,68.0439342497506,-1.0,SL,7.76434071310614,3.7708208728908406,2.0,12.0
1H,LONG,2024-06-17 01:15:00+00:00,False,True,True,5,2.4456325419236835,44.86057644947334,-1.0,SL,3.4402638426327425,7.917398490837694,0.0,10.0
1H,LONG,2024-06-17 01:15:00+00:00,False,True,False,999,,43.859910974598684,-1.0,SL,3.4478237078606497,11.098963937850288,,
1H,SHORT,2024-06-17 17:30:00+00:00,False,True,False,999,,66.88394554856694,-1.0,SL,6.360023650986831,3.0646596754547497,,
1H,SHORT,2024-06-19 01:00:00+00:00,False,True,True,1,1.6854161120770919,74.5308643731213,-1.0,SL,3.574804522098957,1.8154495718483084,0.0,1.0
1H,SHORT,2024-06-19 17:15:00+00:00,False,True,True,1,1.8244954358756904,55.429067705969906,-1.0,SL,4.147058535103658,2.7493561166016076,0.0,4.0
1H,LONG,2024-06-20 13:15:00+00:00,False,True,False,999,,40.5642258307368,-1.0,SL,1.5600424342991577,4.47083056436566,,
1H,SHORT,2024-06-21 22:15:00+00:00,False,True,True,4,2.511762592224842,52.89328373572981,3.0,TP3,12.112064583384617,0.729214068425062,4.0,5.0
1H,SHORT,2024-06-22 19:15:00+00:00,False,True,True,0,2.3941671380153733,59.846744741501176,-1.0,SL,28.971981853232464,1.1547171927104163,1.0,78.0
1H,LONG,2024-06-23 10:00:00+00:00,False,True,True,1,2.5481891997410098,23.88803659756631,-1.0,SL,0.5272858886891585,40.26566687914788,11.0,11.0
1H,SHORT,2024-06-25 03:00:00+00:00,False,True,True,10,2.973778775703212,58.1452759147855,-1.0,SL,0.5426851176386558,2.0454001072593435,7.0,9.0
1H,LONG,2024-06-26 08:15:00+00:00,False,True,True,1,2.838245497137297,23.00488362381691,-1.0,SL,1.5344120870170515,2.5218234720987533,20.0,21.0
1H,LONG,2024-06-26 15:00:00+00:00,False,True,False,999,,45.96413755084354,-1.0,SL,1.8166109087423135,3.4653780661230242,,
1H,SHORT,2024-06-27 03:15:00+00:00,False,True,True,1,1.6812106033250476,55.974887098458076,-1.0,SL,2.9919661377795115,3.0836778556365965,0.0,1.0
1H,LONG,2024-06-28 07:30:00+00:00,False,True,True,5,2.660376880080051,36.39686288604636,-1.0,SL,6.002514471712103,3.484324597575533,4.0,10.0
1H,LONG,2024-06-28 12:30:00+00:00,False,True,False,999,,51.3456230114749,-1.0,SL,5.694940901929907,3.868154778436399,,
1H,SHORT,2024-06-29 01:00:00+00:00,False,True,True,4,2.551576177974354,55.026983137484514,-1.0,SL,0.49438561265532766,7.5263026793988,2.0,
1H,SHORT,2024-06-30 06:45:00+00:00,False,True,False,999,,61.50668926879945,-1.0,SL,1.8751973947696652,13.551682945339676,,
1H,LONG,2024-07-01 11:30:00+00:00,False,True,True,3,2.3571244536464375,77.79603536729701,3.0,TP3,3.2032051516523783,15.795395798375896,1.0,1.0
1H,LONG,2024-07-01 22:00:00+00:00,False,True,True,16,2.5824780205333675,59.57024507738202,-1.0,SL,0.5278754802612196,11.943723438449181,5.0,6.0
1H,SHORT,2024-07-04 19:30:00+00:00,False,True,True,0,2.226139529782294,77.62457812866343,3.0,TP3,7.07893607551455,0.35491787171456496,0.0,2.0
1H,SHORT,2024-07-05 15:00:00+00:00,False,True,False,999,,73.84513293739144,-1.0,SL,1.9323480741702408,2.673197890844891,,
1H,LONG,2024-07-07 21:15:00+00:00,False,True,True,2,2.6140894817976563,38.557154401990836,-1.0,SL,5.76708198034982,4.452199897549018,1.0,1.0
1H,LONG,2024-07-07 05:00:00+00:00,False,True,True,0,1.9381710959784517,49.721840791140146,-1.0,SL,4.160524495634198,6.827858366171055,0.0,1.0
1H,SHORT,2024-07-08 08:15:00+00:00,False,True,False,999,,64.52124548770631,-1.0,SL,1.4222594762829084,3.16860837761943,,
1H,SHORT,2024-07-08 18:15:00+00:00,False,True,True,1,2.6861926465333674,64.44349568460797,-1.0,SL,0.1719898516259819,1.852365273441125,,
1H,LONG,2024-07-10 20:15:00+00:00,False,True,True,1,2.6543125678249573,44.98418112300608,3.0,TP3,4.0757593598897985,1.1118827845117687,1.0,5.0
1H,LONG,2024-07-10 12:30:00+00:00,False,True,False,999,,55.08134363362877,-1.0,SL,1.8241483898782962,1.8939387457667247,,
1H,LONG,2024-07-11 02:15:00+00:00,False,True,True,0,2.243418452263758,50.167598990306224,-1.0,SL,2.7656753855161376,1.8228770950183188,14.0,20.0
1H,LONG,2024-07-11 14:15:00+00:00,False,True,False,999,,80.50334015214546,-1.0,SL,3.8573834788531567,2.8656369154775554,,
1H,SHORT,2024-07-12 13:15:00+00:00,False,True,False,999,,54.38191309166786,-1.0,SL,0.8871022410061428,9.910488809132948,,
1H,SHORT,2024-07-12 22:00:00+00:00,False,True,False,999,,30.066372812350114,-1.0,SL,0.08008288871297123,7.634568710681005,,
1H,LONG,2024-07-16 05:30:00+00:00,False,True,False,999,,62.41681674288361,-1.0,SL,4.217566748573574,2.3323447615611497,,
1H,LONG,2024-07-18 14:45:00+00:00,False,True,True,2,2.9730327032623958,73.64429565470633,3.0,TP3,3.588723411094151,0.46168603799684665,28.0,49.0
1H,LONG,2024-07-17 08:15:00+00:00,False,True,True,0,1.7093878734915864,55.237927818909455,-1.0,SL,3.0061990909657945,1.9881355273227932,0.0,1.0
1H,LONG,2024-07-18 04:15:00+00:00,False,True,True,5,2.7799559504076123,54.303651622959315,-1.0,SL,3.966400817301178,1.8346353390372485,1.0,5.0
1H,SHORT,2024-07-19 06:00:00+00:00,False,True,True,1,2.4899181966012778,55.36397362464352,-1.0,SL,1.5954233035715797,5.940130786963868,0.0,3.0
1H,SHORT,2024-07-19 09:00:00+00:00,False,True,True,1,1.9759341322484147,44.70366168148145,-1.0,SL,0.8892304034895302,9.48314319641006,0.0,1.0
1H,LONG,2024-07-21 18:00:00+00:00,False,True,False,999,,63.70944451349801,3.0,TP3,4.923731386329516,0.6540466947873756,,
1H,LONG,2024-07-20 13:15:00+00:00,False,True,True,0,1.3826058045363188,51.512867628655954,3.0,TP3,6.057579744432586,1.4835735264285528,0.0,0.0
1H,LONG,2024-07-21 06:15:00+00:00,False,True,True,11,2.641105336549387,64.38164535524145,-1.0,SL,4.130114742252029,3.565785744887023,1.0,4.0
1H,LONG,2024-07-21 17:45:00+00:00,False,True,False,999,,63.60303221159623,-1.0,SL,4.340552157875634,4.118350654055813,,
1H,LONG,2024-07-22 05:45:00+00:00,False,True,True,0,2.523252316546276,56.58362483741895,-1.0,SL,0.9509762776290546,4.795506457321951,1.0,31.0
1H,LONG,2024-07-22 23:00:00+00:00,False,True,True,2,2.507505919605327,61.69270422360873,-1.0,SL,0.3532694009693332,4.398333387446179,2.0,
1H,SHORT,2024-07-23 14:30:00+00:00,False,True,True,2,1.6660888822662525,47.23542584862818,3.0,TP3,6.751332737868956,1.4141655544744896,0.0,0.0
1H,SHORT,2024-07-24 10:00:00+00:00,False,True,True,1,2.6668069134156376,51.88649396459184,3.0,TP3,3.3270800143659174,2.0100864450625977,10.0,23.0
1H,SHORT,2024-07-26 00:15:00+00:00,False,True,True,0,2.0507759583000724,47.01051375285569,-1.0,SL,0.4117218353206172,3.5649173944331216,0.0,
1H,SHORT,2024-07-25 15:15:00+00:00,False,True,True,0,1.456781282435531,64.8025901660762,-1.0,SL,1.1650406610252293,8.053904415616925,0.0,0.0
1H,LONG,2024-07-27 20:15:00+00:00,False,True,True,2,0.3769758959226116,64.40508184829758,3.0,TP3,6.0839200076458,2.60179200262072,0.0,0.0
1H,LONG,2024-07-27 20:15:00+00:00,False,True,False,999,,48.151102951505436,-1.0,SL,5.629921134614204,4.620590221967706,,
1H,LONG,2024-07-27 19:00:00+00:00,False,True,False,999,,70.24850121031832,-1.0,SL,4.328990597881914,6.1506053350116785,,
1H,SHORT,2024-07-28 11:30:00+00:00,False,True,True,1,2.5458926455403708,16.330241876222175,-1.0,SL,4.728997232551503,3.994788217843105,1.0,15.0
1H,LONG,2024-07-29 14:45:00+00:00,False,True,True,3,2.393851955807949,76.37683657019754,-1.0,SL,1.7700672393194048,9.906935128055904,1.0,
1H,LONG,2024-07-29 14:00:00+00:00,False,True,False,999,,78.51730651245121,-1.0,SL,0.4413111064744736,11.15771206248886,,
1H,SHORT,2024-07-31 13:30:00+00:00,False,True,True,1,1.7594111391104608,58.203333120583935,3.0,TP3,10.7844479295805,0.1380611343201932,0.0,0.0
1H,SHORT,2024-07-31 06:00:00+00:00,False,True,True,7,2.27461201767018,44.16343340603774,-1.0,SL,11.667196812518622,1.0382237968687043,1.0,1.0
1H,SHORT,2024-08-01 21:30:00+00:00,False,True,False,999,,72.26954258960505,-1.0,SL,13.231862992848303,1.0760509734930326,,
1H,SHORT,2024-08-01 20:30:00+00:00,False,True,False,999,,60.16294738368315,-1.0,SL,7.789848884663537,1.7713131137227751,,
1H,SHORT,2024-08-02 08:30:00+00:00,False,True,False,999,,53.45857725992967,3.0,TP3,12.930367230814898,0.9393592320775737,,
1H,SHORT,2024-08-04 11:00:00+00:00,False,True,True,4,2.8710020032601493,55.68919672440634,3.0,TP3,23.165762227410696,0.4311888265682023,8.0,8.0
1H,SHORT,2024-08-05 14:30:00+00:00,False,True,True,9,2.901926910664015,77.61175864478851,-1.0,SL,0.9215916459971115,2.6623188879447377,6.0,8.0
1H,SHORT,2024-08-06 13:15:00+00:00,False,True,True,1,2.1568655701266652,63.355025619258555,-1.0,SL,0.6235282969322358,6.540378062167979,0.0,1.0
1H,LONG,2024-08-07 01:00:00+00:00,False,True,True,1,2.2190180586170736,38.60960657005978,-1.0,SL,7.174145764702184,1.4859468620578011,0.0,1.0
1H,LONG,2024-08-07 13:45:00+00:00,False,True,False,999,,36.6104620120325,-1.0,SL,8.012679132679768,2.929116269956319,,
1H,SHORT,2024-08-08 01:00:00+00:00,False,True,False,999,,57.85997761689978,-1.0,SL,0.7069264907043006,8.87169629359273,,
1H,LONG,2024-08-09 13:30:00+00:00,False,True,True,1,1.467889073483405,40.54932874965668,-1.0,SL,2.3956055780154744,2.546882552415327,0.0,0.0
1H,LONG,2024-08-09 21:00:00+00:00,False,True,True,3,1.8124724040505655,42.04631440477875,-1.0,SL,1.92582291538177,3.1326609326907993,0.0,0.0
1H,LONG,2024-08-10 13:15:00+00:00,False,True,True,0,2.2657597052626315,47.395407185439474,-1.0,SL,2.4670805199147003,4.644868230323445,0.0,18.0
1H,LONG,2024-08-11 11:00:00+00:00,False,True,False,999,,60.53395452190185,-1.0,SL,1.9061206790630363,6.533916159590111,,
1H,LONG,2024-08-11 10:00:00+00:00,False,True,True,0,1.3083276701735036,60.31251325161965,-1.0,SL,1.8094761548607905,9.653857027754762,0.0,0.0
1H,SHORT,2024-08-12 11:00:00+00:00,False,True,False,999,,60.376374455203965,-1.0,SL,2.413618278219323,4.364339955552417,,
1H,SHORT,2024-08-12 20:00:00+00:00,False,True,True,3,2.2105721505665663,49.70523586257777,-1.0,SL,1.6842319236421117,1.7438770672449841,0.0,54.0
1H,SHORT,2024-08-13 13:30:00+00:00,False,True,False,999,,39.31452561632995,-1.0,SL,4.62857584718928,3.7156240549903905,,
1H,LONG,2024-08-14 13:45:00+00:00,False,True,False,999,,54.36518931174532,-1.0,SL,0.40411896881187864,3.606849509366735,,
1H,LONG,2024-08-14 13:30:00+00:00,False,True,False,999,,62.4568522589333,-1.0,SL,0.8099229579390625,8.706370600995413,,
1H,SHORT,2024-08-15 11:45:00+00:00,False,True,True,4,2.6484208808111482,42.06718642208386,-1.0,SL,5.022198756581505,2.5162362035164656,1.0,1.0
1H,SHORT,2024-08-16 02:30:00+00:00,False,True,True,3,2.246618774882387,70.8331681181794,-1.0,SL,0.6234443000238458,1.271839195870576,0.0,37.0
1H,SHORT,2024-08-16 13:15:00+00:00,False,True,False,999,,66.22926245754427,-1.0,SL,0.9897814196586227,3.2385189715616285,,
1H,LONG,2024-08-18 23:45:00+00:00,False,True,False,999,,39.19421495398808,-1.0,SL,5.104097003843046,1.6346158489165084,,
1H,LONG,2024-08-18 23:00:00+00:00,False,True,False,999,,40.188246756455804,-1.0,SL,7.503713599626071,3.5151026672833177,,
1H,LONG,2024-08-18 03:45:00+00:00,False,True,True,1,1.9610908867364905,53.13554758853488,3.0,TP3,6.789965124465753,5.100040386694845,0.0,1.0
1H,LONG,2024-08-18 17:15:00+00:00,False,True,True,8,2.561173009149671,55.549968596633285,-1.0,SL,4.744830724605069,4.918839950802482,0.0,6.0
1H,SHORT,2024-08-19 17:30:00+00:00,False,True,True,5,2.075151655819449,58.66893464489168,-1.0,SL,0.9938166606959138,3.8167517742079986,0.0,2.0
1H,SHORT,2024-08-19 16:00:00+00:00,False,True,True,0,2.001848902293554,72.94775915682979,-1.0,SL,0.6380817266653457,7.049792349515211,0.0,2.0
1H,LONG,2024-08-20 14:15:00+00:00,False,True,False,999,,56.145004678299436,-1.0,SL,5.137217079211197,3.8243781324553625,,
1H,LONG,2024-08-21 08:00:00+00:00,False,True,True,2,2.6365343171067255,56.126848119565715,3.0,TP3,7.236580880247396,0.8807165983734224,21.0,21.0
1H,LONG,2024-08-22 02:45:00+00:00,False,True,True,1,2.9647692767424596,57.61606655887849,3.0,TP3,6.852081250254532,0.9512872962130052,3.0,6.0
1H,LONG,2024-08-22 13:00:00+00:00,False,True,True,3,2.6429331573705053,79.43670218364586,-1.0,SL,8.02206078910873,1.2476788368764127,0.0,62.0
1H,LONG,2024-08-23 03:30:00+00:00,False,True,True,2,2.4696352030753066,59.91519313898105,3.0,TP3,9.85956160833548,0.03252579467008273,1.0,4.0
1H,LONG,2024-08-23 14:45:00+00:00,False,True,True,1,0.9079368940085467,74.20953869275105,3.0,TP3,10.854610626719714,0.22803248196462428,0.0,0.0
1H,LONG,2024-08-26 09:15:00+00:00,False,True,True,1,2.352397936989765,55.019472966357334,-1.0,SL,1.0362439140178459,11.61834762514706,0.0,1.0
1H,LONG,2024-08-25 07:00:00+00:00,False,True,True,5,2.4888194662423313,68.85502171438549,-1.0,SL,2.8527884935585,13.418052484874488,20.0,21.0
1H,LONG,2024-08-26 00:45:00+00:00,False,True,True,0,1.8299986419403462,70.17525096911376,-1.0,SL,0.7860560336632986,19.79645417396818,0.0,0.0
1H,SHORT,2024-08-28 10:00:00+00:00,False,True,True,0,1.9397183475735449,60.09453492277056,3.0,TP3,4.0270801232969395,1.4617624989278764,0.0,0.0
1H,SHORT,2024-08-29 06:00:00+00:00,False,True,True,8,2.6628896875989163,59.06316380984774,-1.0,SL,2.5466949645641743,2.110098338631824,42.0,43.0
1H,LONG,2024-08-29 18:15:00+00:00,False,True,False,999,,61.32785408590987,-1.0,SL,0.14101640242387975,5.069052314218579,,
1H,SHORT,2024-08-30 07:15:00+00:00,False,True,True,1,2.4695383025214515,57.27753508093396,3.0,TP3,4.604480641562215,0.9355151199095998,1.0,25.0
1H,SHORT,2024-08-30 18:30:00+00:00,False,True,True,2,2.1303679735683363,72.26546789261006,0.8898374780610372,OPEN,2.571454524285092,0.36404595202467477,0.0,2.0
1H,SHORT,2024-08-31 11:15:00+00:00,False,True,True,2,2.607885036043349,54.30455547954685,3.0,TP3,5.342270443437852,1.7148696680684443,1.0,8.0
1H,SHORT,2024-08-31 21:30:00+00:00,False,True,True,3,2.8245372794660355,56.955753900913344,3.0,TP3,6.44493943678767,2.57663310500622,3.0,11.0
1H,SHORT,2024-09-01 18:15:00+00:00,False,True,True,3,1.6889059409731442,76.43362744852811,3.0,TP3,8.028781375543145,2.8563341928898764,0.0,1.0
1H,SHORT,2024-09-02 08:15:00+00:00,False,True,True,2,2.741389855320727,74.87913557335243,-1.0,SL,3.4401442639787385,2.3364527190056816,2.0,120.0
1H,LONG,2024-09-03 13:45:00+00:00,False,True,False,999,,24.566029937155733,-1.0,SL,0.8900814120015885,6.912673035991005,,
