asset,setup_time,direction,regime,v3_nofib_score,v3_fib_score,entry,stop,tp,R,outcome,MFE,MAE,false_start,split
BTCUSDT,2025-08-13 22:00:00+00:00,LONG,BULL_TREND,48.0,48.0,122988.1,119684.62512569812,132898.52462290565,-1.0,SL,0.47147323932019974,1.8114561871049824,True,DEV
BTCUSDT,2025-08-14 04:00:00+00:00,LONG,BULL_TREND,47.0,47.0,123161.3,120190.2124140672,132074.5627577984,-1.0,SL,0.09585715390836806,2.0724060876404105,True,DEV
BTCUSDT,2025-08-16 08:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,117495.2,117904.84711287137,116266.25866138587,-1.0,SL,0.9898763771522616,1.6887705985547163,False,DEV
BTCUSDT,2025-08-16 20:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,117575.2,117819.56586948267,116842.10239155198,-1.0,SL,1.856233036799573,4.021838246399164,False,DEV
BTCUSDT,2025-08-17 02:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,117357.4,117816.45064175293,115980.24807474118,-1.0,SL,3.2948434495687415,2.6153977160676036,False,DEV
BTCUSDT,2025-08-18 00:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,117451.3,118591.23885564863,114031.48343305413,1.076022625180254,TIME,2.4968883075579207,0.0,False,DEV
BTCUSDT,2025-08-18 06:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,115380.1,117993.49508325009,107539.91475024975,0.14636133757637335,TIME,0.41183975851882626,0.5963889692719848,False,DEV
BTCUSDT,2025-08-18 12:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,115085.3,117836.62668534386,106831.31994396844,-0.15999554045868672,TIME,0.28404478616189116,0.6736386521720377,False,DEV
BTCUSDT,2025-08-19 02:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,115820.0,116997.91488283618,112286.25535149146,2.1976969963796824,TIME,2.818539818434177,0.16367905933557755,False,DEV
BTCUSDT,2025-08-19 08:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,114981.3,117000.54469035643,108923.56592893072,0.7046199040636613,TIME,1.2288258138551877,0.4289227571756604,False,DEV
BTCUSDT,2025-08-19 14:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,114753.7,116492.7440690681,109536.5677927957,1.2072149506395196,TIME,1.3781709403628375,0.023461165088166164,False,DEV
BTCUSDT,2025-08-19 20:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,112935.6,115910.92861260567,104009.61416218302,-0.3701439885779601,TIME,0.21301848720667818,0.49587799940790517,False,DEV
BTCUSDT,2025-08-20 02:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,113231.3,115908.35719805212,105200.12840584364,-0.36618567608988284,TIME,0.3472096153478987,0.577387737970141,False,DEV
BTCUSDT,2025-08-20 08:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,113558.5,113783.46968809271,112883.59093572188,-1.0,SL,5.586085888522565,5.416285235270758,False,DEV
BTCUSDT,2025-08-20 14:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,112654.2,114034.3614247894,108513.71572563179,-1.0,SL,0.2553324514585433,1.5380809533376996,True,DEV
BTCUSDT,2025-08-21 04:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,113870.1,114838.68352427281,110964.34942718159,0.8372019342460081,TIME,1.9885739863746748,0.13111930651034887,False,DEV
BTCUSDT,2025-08-21 10:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,113335.8,114831.34401364862,108849.16795905416,0.41108786795254654,TIME,0.9306312534423434,0.4013255340681784,False,DEV
BTCUSDT,2025-08-21 16:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,112802.8,114465.58963222505,107814.43110332487,-1.0,SL,0.7077864675071084,2.6847052167545695,False,DEV
BTCUSDT,2025-08-21 22:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,112577.9,113995.6598671114,108324.62039866576,-1.0,SL,0.6714818370050463,3.399376799838047,False,DEV
BTCUSDT,2025-08-22 09:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,112834.5,113540.31270196829,110717.06189409514,-1.0,SL,1.7123522949213086,6.464746224140651,False,DEV
BTCUSDT,2025-08-24 20:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,112101.8,115164.65764272326,102913.22707183022,0.6859607089449803,TIME,0.7334327161228034,0.504332940079633,False,DEV
BTCUSDT,2025-08-25 02:00:00+00:00,SHORT,BEAR_TREND,65.0,70.0,113329.9,114987.25388045896,108357.8383586231,2.0389731124074575,TIME,2.8782024504501176,0.17582243806573936,False,DEV
BTCUSDT,2025-08-25 08:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,111570.0,114851.16651764653,101726.5004470604,0.4088484972601183,TIME,0.9174481038405778,0.404642675968884,False,DEV
BTCUSDT,2025-08-25 14:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,111781.0,113691.95597598112,106048.13207205663,1.013576463479516,TIME,1.6857007908547563,0.5843672036592369,False,DEV
BTCUSDT,2025-08-25 20:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,110000.7,112976.5136299155,101073.2591102535,-0.40298222574981907,TIME,0.48423731429744055,0.4030158300048035,False,DEV
BTCUSDT,2025-08-26 02:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,109950.5,112982.75888715038,100853.72333854885,-0.3798818118338543,TIME,0.19803718031619988,0.7847285105119027,False,DEV
BTCUSDT,2025-08-26 08:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,110228.4,112212.60811435358,104275.77565693922,-1.0,SL,0.44269549834300354,1.059163091208635,True,DEV
BTCUSDT,2025-08-26 14:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,109844.1,110889.36729736665,106708.29810790006,-1.0,SL,0.42486740101678394,2.3782433510191554,True,DEV
BTCUSDT,2025-08-27 08:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,110650.5,112389.37922750053,105433.86231749842,-1.0,SL,0.19759854196078838,1.5341490989196322,True,DEV
BTCUSDT,2025-08-29 08:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,110002.2,112638.1164412581,102094.4506762257,0.5337043230886898,TIME,1.0323544242173286,0.5642439861599432,False,DEV
BTCUSDT,2025-08-29 14:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,108707.4,111935.62535416958,99022.72393749125,0.08862454401780344,TIME,0.4418526724466905,0.06328554471456851,False,DEV
BTCUSDT,2025-08-29 20:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,107853.8,111559.21219907228,96737.56340278317,-0.22181068011968355,TIME,0.1545846910482495,0.2768382962243261,False,DEV
BTCUSDT,2025-08-30 02:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,107736.4,110719.84478255789,98786.0656523263,-0.5352872656925094,TIME,0.056109635740089515,0.5709842561723166,False,DEV
BTCUSDT,2025-08-30 08:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,108595.4,108754.04634091443,108119.46097725669,-1.0,SL,2.775985865551876,5.323160907035854,False,DEV
BTCUSDT,2025-08-30 14:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,108421.4,108789.76551788222,107316.30344635333,-1.0,SL,0.7264523605207553,2.7649167757489295,False,DEV
BTCUSDT,2025-08-30 21:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,108587.5,108918.54580714752,107594.36257855745,-1.0,SL,1.3100905996575243,2.5748702493614792,False,DEV
BTCUSDT,2025-08-31 05:00:00+00:00,SHORT,BEAR_TREND,74.0,74.0,108650.4,109476.26728916509,106172.79813250471,1.6159981361523583,TIME,1.7414420196420892,0.6612442545727695,False,DEV
BTCUSDT,2025-08-31 11:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,108472.4,109476.36154363398,105460.51536909805,-1.0,SL,1.255924599896514,1.3968662533863831,False,DEV
BTCUSDT,2025-08-31 23:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,108635.1,109230.7561391134,106848.13158265984,-1.0,SL,2.3899694916583636,2.0812343206018924,False,DEV
BTCUSDT,2025-09-01 05:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,107315.8,109238.91060759226,101546.46817722323,-1.0,SL,0.05423505002168696,1.7066621061953338,True,DEV
BTCUSDT,2025-09-03 12:00:00+00:00,LONG,BULL_TREND,48.0,48.0,111410.5,110433.90898064284,114340.27305807149,-1.0,SL,1.1578029877279408,1.2014241138243564,False,DEV
BTCUSDT,2025-09-03 18:00:00+00:00,LONG,BULL_TREND,52.0,52.0,112331.2,110425.98916419652,118046.83250741042,-1.0,SL,0.001469653619108292,1.6072236953810037,True,DEV
BTCUSDT,2025-09-04 00:00:00+00:00,LONG,BULL_TREND,56.0,56.0,111679.7,110913.86368790538,113977.20893628385,-1.0,SL,0.5968638373255053,3.147670020251235,False,DEV
BTCUSDT,2025-09-05 08:00:00+00:00,LONG,BULL_TREND,55.0,55.0,112738.8,109590.66660003083,122183.20019990751,-0.627165291032249,TIME,0.19233619515803543,0.821280318053015,False,DEV
BTCUSDT,2025-09-05 14:00:00+00:00,LONG,BULL_TREND,64.0,64.0,112194.4,110399.00870128362,117580.57389614913,-1.0,SL,0.02071971721518753,1.1368552367716627,True,DEV
BTCUSDT,2025-09-05 20:00:00+00:00,LONG,BULL_TREND,64.0,64.0,111367.8,110087.31493077848,115209.25520766458,-1.0,SL,0.2246804800113015,1.1853320561736445,True,DEV
BTCUSDT,2025-09-07 16:00:00+00:00,LONG,BULL_TREND,49.0,49.0,111207.2,110386.6320653887,113668.9038038339,1.4025651642666024,TIME,2.0234765824556966,0.7808006783783137,False,DEV
BTCUSDT,2025-09-07 22:00:00+00:00,LONG,BULL_TREND,50.0,55.0,111150.9,110790.09089122448,112233.32732632654,-1.0,SL,4.757917575379411,1.6196930337576054,False,DEV
BTCUSDT,2025-09-08 12:00:00+00:00,LONG,BULL_TREND,57.0,57.0,111974.9,110529.56937454295,116310.89187637114,0.4916522126384036,TIME,0.8739176889720874,0.639922785630809,False,DEV
BTCUSDT,2025-09-08 18:00:00+00:00,LONG,BULL_TREND,46.0,46.0,112241.6,110809.26028861784,116538.61913414652,-1.0,SL,0.6956450289564997,1.0658784280488782,False,DEV
BTCUSDT,2025-09-09 00:00:00+00:00,LONG,BULL_TREND,68.0,68.0,111982.8,111679.80612466998,112891.78162599007,-1.0,SL,4.142657994762517,4.184573033428492,False,DEV
BTCUSDT,2025-09-09 06:00:00+00:00,LONG,BULL_TREND,64.0,64.0,112650.0,111006.08109919685,117581.75670240946,-1.0,SL,0.3576818781709527,1.1771261946404976,True,DEV
BTCUSDT,2025-09-09 12:00:00+00:00,LONG,BULL_TREND,66.0,66.0,112685.4,111007.71161016206,117718.46516951379,-1.0,SL,0.1279140997219017,1.1745327749394245,True,DEV
BTCUSDT,2025-09-10 08:00:00+00:00,LONG,BULL_TREND,47.0,47.0,112768.0,110809.83439324173,118642.4968202748,0.671444741681807,TIME,0.8503877272958172,0.3615628818913282,False,DEV
BTCUSDT,2025-09-10 14:00:00+00:00,LONG,BULL_TREND,55.0,55.0,113970.8,110801.1627096741,123479.71187097771,0.05019501773454733,TIME,0.22743927268910663,0.27126132148438914,False,DEV
BTCUSDT,2025-09-10 20:00:00+00:00,LONG,BULL_TREND,54.0,54.0,113621.3,111722.0157067181,119319.15287984571,0.33823267126057627,TIME,0.5635807150020582,0.14773986232210545,False,DEV
BTCUSDT,2025-09-11 02:00:00+00:00,LONG,BULL_TREND,62.0,62.0,113904.6,113063.97999735286,116426.46000794145,1.8140182189312866,TIME,2.8257714455042193,0.6708143967836397,False,DEV
BTCUSDT,2025-09-11 08:00:00+00:00,LONG,BULL_TREND,54.0,54.0,114082.8,113067.82301791939,117127.73094624183,0.9399227931695424,TIME,2.164778156343937,0.7311495857558941,False,DEV
BTCUSDT,2025-09-11 14:00:00+00:00,LONG,BULL_TREND,66.0,66.0,114129.9,113327.55639964939,116536.93080105181,1.1658346867741691,TIME,2.6797745991374007,0.32205653523886646,False,DEV
BTCUSDT,2025-09-11 20:00:00+00:00,LONG,BULL_TREND,62.0,62.0,114263.6,113291.22615607991,117180.7215317603,1.9584031511202091,TIME,2.408641506190544,0.07054899761952348,False,DEV
BTCUSDT,2025-09-12 02:00:00+00:00,LONG,BULL_TREND,73.0,73.0,115429.6,113289.16217920094,121850.9134623972,0.2267760339885907,TIME,0.5494670242562479,0.3495079337183108,False,DEV
BTCUSDT,2025-09-12 08:00:00+00:00,LONG,BULL_TREND,69.0,69.0,115036.8,114086.13500624431,117888.79498126708,0.7352747861668208,TIME,1.6503184721274977,0.3737383855866575,False,DEV
BTCUSDT,2025-09-12 14:00:00+00:00,LONG,BULL_TREND,79.0,79.0,115065.3,114639.3070095986,116343.2789712042,3.0,TP3R,3.616021940991393,0.5788827646380823,False,DEV
BTCUSDT,2025-09-12 20:00:00+00:00,LONG,BULL_TREND,66.0,66.0,116167.8,114638.09605225391,120756.91184323828,-0.18735651458721145,TIME,0.09139023286563913,0.7424966129384194,False,DEV
BTCUSDT,2025-09-13 02:00:00+00:00,LONG,BULL_TREND,65.0,65.0,115914.9,114728.72728678813,119473.4181396356,0.1299979322424939,TIME,0.17796733784947566,0.7443266820809886,False,DEV
BTCUSDT,2025-09-13 08:00:00+00:00,LONG,BULL_TREND,63.0,63.0,115735.7,115466.26143737338,116544.01568787984,-1.0,SL,1.448567703877174,2.6117271155991686,False,DEV
BTCUSDT,2025-09-13 15:00:00+00:00,LONG,BULL_TREND,60.0,60.0,115807.2,115515.10255205963,116683.4923438211,-1.0,SL,1.0660825768788735,2.653908842634799,False,DEV
BTCUSDT,2025-09-13 21:00:00+00:00,LONG,BULL_TREND,63.0,63.0,115822.0,115000.4170253538,118286.74892393859,-0.09591240621062896,TIME,0.36101040205675206,0.8781827548345971,False,DEV
BTCUSDT,2025-09-14 06:00:00+00:00,LONG,BULL_TREND,61.0,61.0,115775.5,115145.12663885267,117666.62008344199,-1.0,SL,1.5616142125807932,1.583981909043002,False,DEV
BTCUSDT,2025-09-14 20:00:00+00:00,LONG,BULL_TREND,56.0,56.0,115710.0,115073.02682033533,117620.919538994,-1.0,SL,1.6482640612163801,2.153151881091797,False,DEV
BTCUSDT,2025-09-16 16:00:00+00:00,LONG,BULL_TREND,79.0,79.0,115717.1,114551.26295227733,119214.61114316802,-0.16554629171975913,TIME,1.328916423634305,0.32345858345866385,False,DEV
BTCUSDT,2025-09-16 22:00:00+00:00,LONG,BULL_TREND,58.0,58.0,116837.1,114550.50822386783,123696.87532839653,-0.2767000242912789,TIME,0.18774667366562448,0.9681658191497119,False,DEV
BTCUSDT,2025-09-17 04:00:00+00:00,LONG,BULL_TREND,72.0,72.0,116382.9,114931.76549365846,120736.3035190246,-1.0,SL,1.0219590213858263,1.2125685057521856,False,DEV
BTCUSDT,2025-09-18 04:00:00+00:00,LONG,BULL_TREND,54.0,54.0,117612.4,114562.96115146005,126760.71654561981,-0.2960872622293441,TIME,0.08617979013608705,0.36816609735838507,False,DEV
BTCUSDT,2025-09-18 10:00:00+00:00,LONG,BULL_TREND,65.0,65.0,117209.3,115576.48410592867,122107.747682214,-0.44285458184572013,TIME,0.4078230757171347,0.5152448619925358,False,DEV
BTCUSDT,2025-09-18 16:00:00+00:00,LONG,BULL_TREND,55.0,55.0,117644.0,116786.59640970486,120216.21077088543,-1.0,SL,0.26965130845837865,2.6074068563562305,True,DEV
BTCUSDT,2025-09-19 01:00:00+00:00,LONG,BULL_TREND,65.0,65.0,117220.4,116443.89524536136,119549.9142639159,-1.0,SL,0.15041762371997158,2.7952179133920394,True,DEV
BTCUSDT,2025-09-21 08:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,115601.0,115906.05432462496,114685.83702612513,3.0,TP3R,13.54447279211579,0.3373169684661975,False,DEV
BTCUSDT,2025-09-21 14:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,115621.8,115795.514071345,115100.65778596503,3.0,TP3R,23.90479923617154,0.09728630426507714,False,DEV
BTCUSDT,2025-09-21 20:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,115345.1,115798.16817469956,113985.89547590134,3.0,TP3R,8.554783179309068,0.36550790642005826,False,DEV
BTCUSDT,2025-09-22 02:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,114305.1,115726.85270457083,110039.84188628753,1.3745006383440717,TIME,1.9946506807286573,0.2108664882691302,False,DEV
BTCUSDT,2025-09-22 08:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,112578.9,115562.08486254887,103629.34541235336,-0.14856605286651087,TIME,0.3934720957913,0.27976811309202976,False,DEV
BTCUSDT,2025-09-22 14:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,113111.9,114751.79177101546,108192.2246869536,0.06360175826445125,TIME,1.040800393152222,0.18391457615111223,False,DEV
BTCUSDT,2025-09-22 20:00:00+00:00,SHORT,BEAR_TREND,45.0,45.0,112081.8,113465.24845509914,107931.4546347026,0.21157275424404828,TIME,0.48914001638861726,0.8478812460822381,False,DEV
BTCUSDT,2025-09-23 02:00:00+00:00,SHORT,BEAR_TREND,51.0,51.0,112350.9,113462.26079663589,109016.8176100923,0.20488395909703463,TIME,0.8510287593938316,0.8133272315670345,False,DEV
BTCUSDT,2025-09-23 11:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,112666.2,113283.946342591,110812.96097222697,-0.6025126728211465,TIME,2.8024447586995573,0.9528182676586059,False,DEV
BTCUSDT,2025-09-23 17:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,112526.3,113303.32972583774,110195.21082248678,-1.0,SL,2.047926800077531,1.7399591740745406,False,DEV
BTCUSDT,2025-09-23 23:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,112077.9,113301.72298683891,108406.43103948324,-1.0,SL,0.9338768860291278,1.4854272387018708,False,DEV
BTCUSDT,2025-09-24 05:00:00+00:00,SHORT,BEAR_TREND,78.0,78.0,112190.2,112981.838076956,109815.28576913198,-1.0,SL,0.8213349242877959,2.1545199121274616,False,DEV
BTCUSDT,2025-09-25 08:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,111933.6,113638.68350771372,106818.34947685886,1.4927714616235437,TIME,1.970284730807484,0.16814425727712456,False,DEV
BTCUSDT,2025-09-25 14:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,111250.1,113311.53845901185,105065.78462296448,0.9621921970694179,TIME,1.3020519668031412,0.20893177679747693,False,DEV
BTCUSDT,2025-09-25 20:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,109194.3,112292.46789591742,99899.79631224775,-0.017526487209281412,TIME,0.2027972728101468,0.3407497706599879,False,DEV
BTCUSDT,2025-09-26 02:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,109618.5,111749.69787375946,103224.90637872161,0.1098912507766654,TIME,0.4938537209327146,0.2963122325596288,False,DEV
BTCUSDT,2025-09-26 08:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,109388.3,109987.10192800233,107591.89421599302,-1.0,SL,1.3732420714530573,1.4390401227910634,False,DEV
BTCUSDT,2025-09-26 14:00:00+00:00,SHORT,BEAR_TREND,74.0,74.0,109266.6,109826.42891104033,107587.11326687902,-1.0,SL,1.0892613582010517,1.756608100450808,False,DEV
BTCUSDT,2025-09-26 20:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,109248.5,110310.99307291707,106061.02078124878,-0.08640056329775976,TIME,0.21327197868488285,0.4249439469383148,False,DEV
BTCUSDT,2025-09-27 02:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,109384.3,110297.65377306435,106644.23868080697,0.06153146968610368,TIME,0.39677944153462036,0.4002830127622799,False,DEV
BTCUSDT,2025-09-27 08:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,109238.8,109737.83355483935,107741.69933548196,-1.0,SL,0.43464011166510486,1.0241796268880698,True,DEV
BTCUSDT,2025-09-27 14:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,109306.9,109731.10294204591,108034.29117386225,-1.0,SL,0.40169452662954525,1.0443114747470341,True,DEV
BTCUSDT,2025-09-27 20:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,109340.3,109542.33161383698,108734.20515848906,-1.0,SL,1.0087530170622114,5.198196361720885,False,DEV
BTCUSDT,2025-09-28 02:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,109328.2,109773.80376717143,107991.38869848571,-1.0,SL,0.4302028261943479,6.669153671801689,True,DEV
BTCUSDT,2025-09-28 09:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,109309.3,109770.74706282091,107924.95881153728,-1.0,SL,0.374474157325101,6.6573183524461275,True,DEV
BTCUSDT,2025-09-30 00:00:00+00:00,LONG,BULL_TREND,51.0,51.0,114243.2,111801.5703379752,121568.0889860744,-0.05942752181330491,TIME,0.22804441175499887,0.6667268281177431,False,DEV
BTCUSDT,2025-09-30 06:00:00+00:00,LONG,BULL_TREND,61.0,61.0,113907.8,113507.81408941025,115107.75773176925,-1.0,SL,2.0305715238881055,3.2313638200263304,False,DEV
BTCUSDT,2025-09-30 18:00:00+00:00,LONG,BULL_TREND,70.0,70.0,113471.5,112570.4478187273,116174.65654381808,3.0,TP3R,5.236655654432062,0.20398374680187098,False,DEV
BTCUSDT,2025-10-01 00:00:00+00:00,LONG,BULL_TREND,64.0,64.0,114098.0,112695.0069395343,118306.9791813971,3.0,TP3R,3.8196910241460325,0.1415545134158284,False,DEV
BTCUSDT,2025-10-01 06:00:00+00:00,LONG,BULL_TREND,56.0,56.0,114503.1,113043.30397201322,118882.48808396036,3.0,TP3R,3.3935562948694664,0.22818256360060565,False,DEV
BTCUSDT,2025-10-01 12:00:00+00:00,LONG,BULL_TREND,59.0,59.0,116615.3,113657.3715905574,125489.08522832779,0.7405520677942257,TIME,0.9607061451955485,0.10270701583925493,False,DEV
BTCUSDT,2025-10-01 18:00:00+00:00,LONG,BULL_TREND,61.0,61.0,117012.2,114110.48975530454,125717.33073408635,1.057514273042817,TIME,1.1299543109081616,0.06375550430584656,False,DEV
BTCUSDT,2025-10-02 00:00:00+00:00,LONG,BULL_TREND,63.0,63.0,119119.4,116174.61512214188,127953.75463357432,0.33707046224781406,TIME,0.6382809196463727,0.3032479576740844,False,DEV
BTCUSDT,2025-10-02 06:00:00+00:00,LONG,BULL_TREND,62.0,62.0,118382.3,116628.62560620609,123643.32318138175,0.9278803441268797,TIME,1.4921241989164256,0.042767346244786196,False,DEV
BTCUSDT,2025-10-02 12:00:00+00:00,LONG,BULL_TREND,62.0,62.0,118805.7,117856.10179288153,121654.4946213554,1.6041521441183169,TIME,2.309713712134643,0.3657336307045855,False,DEV
BTCUSDT,2025-10-02 18:00:00+00:00,LONG,BULL_TREND,58.0,58.0,120080.8,118161.45099438088,125838.84701685737,0.9967963066638099,TIME,1.9898413414229696,0.458905596335714,False,DEV
BTCUSDT,2025-10-03 00:00:00+00:00,LONG,BULL_TREND,59.0,59.0,120112.1,118395.16997612025,125262.89007163928,1.1711018923510956,TIME,2.2062052310323343,0.5312388899455128,False,DEV
BTCUSDT,2025-10-03 06:00:00+00:00,LONG,BULL_TREND,73.0,73.0,120009.5,119263.17726603034,122248.46820190898,-1.0,SL,5.212892255481202,1.0846514023421236,False,DEV
BTCUSDT,2025-10-03 12:00:00+00:00,LONG,BULL_TREND,60.0,60.0,120328.9,119149.70192193924,123866.49423418226,3.0,TP3R,3.0284140268213813,0.43122526186291893,False,DEV
BTCUSDT,2025-10-03 18:00:00+00:00,LONG,BULL_TREND,68.0,68.0,121994.0,119114.96106501298,130631.11680496107,-0.11969271961289366,TIME,0.32521269115946255,0.16001867651090781,False,DEV
BTCUSDT,2025-10-04 00:00:00+00:00,LONG,BULL_TREND,59.0,59.0,122122.8,119745.7552650554,129253.93420483381,0.0344545471929887,TIME,0.2769405179138727,0.2906129572761708,False,DEV
BTCUSDT,2025-10-04 06:00:00+00:00,LONG,BULL_TREND,65.0,65.0,122359.1,121363.09876327397,125347.10371017811,3.0,TP3R,3.5323249312066167,0.9308221373775446,False,DEV
BTCUSDT,2025-10-04 12:00:00+00:00,LONG,BULL_TREND,62.0,62.0,122060.4,121586.38743103952,123482.43770688142,-1.0,SL,8.052318123906693,1.32570324322432,False,DEV
BTCUSDT,2025-10-04 21:00:00+00:00,LONG,BULL_TREND,62.0,62.0,122092.5,121388.9909624043,124203.02711278708,3.0,TP3R,5.379888242708159,0.07462590698112928,False,DEV
BTCUSDT,2025-10-05 03:00:00+00:00,LONG,BULL_TREND,68.0,68.0,123633.4,121382.70107674919,130385.49676975241,0.1474653035869532,TIME,0.9969791946934523,0.6546410916089492,False,DEV
BTCUSDT,2025-10-05 09:00:00+00:00,LONG,BULL_TREND,58.0,58.0,124371.3,121753.45575995289,132224.83272014133,-0.18198179735530617,TIME,0.022002836959831767,0.8447026626611707,False,DEV
BTCUSDT,2025-10-05 23:00:00+00:00,LONG,BULL_TREND,68.0,68.0,123419.9,122097.21201938897,127387.96394183306,1.0586018929068832,TIME,2.1082825586059966,0.30347293230453737,False,DEV
BTCUSDT,2025-10-06 06:00:00+00:00,LONG,BULL_TREND,68.0,68.0,123776.8,122360.17300652839,128026.68098041484,0.3269738626572906,TIME,1.7165421887386392,0.3945286956804053,False,DEV
