symbol,date,bin,buy_usdt,sell_usdt,net_cvd_usdt,ncvd,buy_count,sell_count
ONDOUSDT,2026-06-27,R2,780660.9952,1019325.8068,-238664.8116,-13.259253,354,423
ONDOUSDT,2026-06-28,M,59972.6415,51584.6017,8388.0398,7.519045,4,2
ONDOUSDT,2026-06-28,R1,624434.9987,677184.0357,-52749.037,-4.052571,6126,6169
ONDOUSDT,2026-06-28,R2,418317.3883,505140.842,-86823.4537,-9.40199,189,249
ONDOUSDT,2026-06-29,M,187946.3732,271430.8646,-83484.4914,-18.173406,11,14
ONDOUSDT,2026-06-29,R1,1660743.8934,1768682.5445,-107938.6511,-3.147426,13230,12488
ONDOUSDT,2026-06-29,R2,1389681.1368,1394273.5274,-4592.3906,-0.164959,579,625
ONDOUSDT,2026-06-30,M,45617.0153,110837.4411,-65220.4258,-41.686525,1,7
ONDOUSDT,2026-06-30,R1,1182136.0521,1242642.4993,-60506.4472,-2.495339,9607,7967
ONDOUSDT,2026-06-30,R2,754226.3982,954932.6983,-200706.3001,-11.742985,400,455
ONDOUSDT,2026-07-01,M,37470.4827,65609.7159,-28139.2332,-27.298389,3,4
ONDOUSDT,2026-07-01,R1,1791089.0035,1861083.4674,-69994.4639,-1.916516,11300,12307
ONDOUSDT,2026-07-01,R2,1165842.7417,1332146.0068,-166303.2651,-6.657487,572,691
ONDOUSDT,2026-07-02,M,128452.1173,207928.2193,-79476.102,-23.626857,6,12
ONDOUSDT,2026-07-02,R1,1804830.5716,1848238.5184,-43407.9468,-1.18826,12122,10695
ONDOUSDT,2026-07-02,R2,1542430.2191,1435048.428,107381.7911,3.606467,738,706
ONDOUSDT,2026-07-03,M,181237.7102,62758.8993,118478.8109,48.557564,11,5
ONDOUSDT,2026-07-03,R1,1486796.4318,1320094.751,166701.6808,5.939015,9086,6931
ONDOUSDT,2026-07-03,R2,1305788.3738,1031282.3639,274506.0099,11.74573,605,494
ONDOUSDT,2026-07-04,M,37818.1102,108636.4287,-70818.3185,-48.355154,3,6
ONDOUSDT,2026-07-04,R1,1426543.1383,1303126.386,123416.7523,4.521307,8596,7166
ONDOUSDT,2026-07-04,R2,1064696.4977,1032743.8028,31952.6949,1.523414,456,450
ONDOUSDT,2026-07-05,M,64341.9503,99057.1582,-34715.2079,-21.245653,5,6
ONDOUSDT,2026-07-05,R1,1090368.3819,1064071.8304,26296.5515,1.220575,6493,5505
ONDOUSDT,2026-07-05,R2,808162.7896,1146022.0792,-337859.2896,-17.289014,390,482
ONDOUSDT,2026-07-06,M,457803.9785,336792.2109,121011.7676,15.229342,23,17
ONDOUSDT,2026-07-06,R1,2231695.206,2546497.0235,-314801.8175,-6.588304,11578,15622
ONDOUSDT,2026-07-06,R2,3064768.1136,1746086.6045,1318681.5091,27.410545,1267,821
ONDOUSDT,2026-07-07,M,158761.1623,110857.9311,47903.2312,17.767003,7,6
ONDOUSDT,2026-07-07,R1,1346767.0529,1457682.3859,-110915.333,-3.954977,7468,8369
ONDOUSDT,2026-07-07,R2,1460433.88,1393007.2148,67426.6652,2.362995,748,699
ONDOUSDT,2026-07-08,M,60609.9852,41561.0128,19048.9724,18.644207,5,2
ONDOUSDT,2026-07-08,R1,1922694.1665,1971447.7267,-48753.5602,-1.251972,9704,11845
ONDOUSDT,2026-07-08,R2,1160519.181,1275304.3738,-114785.1928,-4.712377,597,626
ONDOUSDT,2026-07-09,M,118900.7046,157951.2767,-39050.5721,-14.105217,9,7
ONDOUSDT,2026-07-09,R1,1236870.5527,1148901.9382,87968.6145,3.687217,7467,5746
ONDOUSDT,2026-07-09,R2,1034043.4773,961429.1782,72614.2991,3.638952,484,429
ONDOUSDT,2026-07-10,M,158059.3133,136504.7063,21554.607,7.317461,7,9
ONDOUSDT,2026-07-10,R1,1261449.5379,1193879.7365,67569.8014,2.751965,7831,6599
ONDOUSDT,2026-07-10,R2,1334118.6765,1274583.712,59534.9645,2.282168,585,557
ONDOUSDT,2026-07-11,M,214839.4981,158254.2992,56585.1989,15.166481,13,6
ONDOUSDT,2026-07-11,R1,992349.8784,1123732.0836,-131382.2052,-6.208748,7359,6251
ONDOUSDT,2026-07-11,R2,813993.248,1040874.3612,-226881.1132,-12.231661,358,450
ONDOUSDT,2026-07-12,M,35997.1032,96200.1924,-60203.0892,-45.540333,3,7
ONDOUSDT,2026-07-12,R1,632955.2636,745227.6285,-112272.3649,-8.146405,4271,4831
ONDOUSDT,2026-07-12,R2,657424.5478,684060.8237,-26636.2759,-1.985581,293,302
ONDOUSDT,2026-07-13,M,112488.2489,170137.6297,-57649.3808,-20.397771,6,6
ONDOUSDT,2026-07-13,R1,983397.4576,1168324.9712,-184927.5136,-8.594394,6517,7504
ONDOUSDT,2026-07-13,R2,895930.5884,936144.0262,-40213.4378,-2.194967,413,402
ONDOUSDT,2026-07-14,M,107928.3603,259872.0713,-151943.711,-41.311455,8,16
ONDOUSDT,2026-07-14,R1,1434150.7582,1289999.5649,144151.1933,5.291602,6809,7259
ONDOUSDT,2026-07-14,R2,1307001.8824,1222579.6729,84422.2095,3.337398,608,532
ONDOUSDT,2026-07-15,M,1002810.6675,666234.633,336576.0345,20.165782,60,37
ONDOUSDT,2026-07-15,R1,4869379.5895,5824046.2348,-954666.6453,-8.927603,27740,47195
ONDOUSDT,2026-07-15,R2,5676790.6281,4597940.0413,1078850.5868,10.500038,2447,2106
ONDOUSDT,2026-07-16,M,993153.9314,1254435.829,-261281.8976,-11.624982,51,65
ONDOUSDT,2026-07-16,R1,7943260.302,8750301.9528,-807041.6508,-4.834448,73824,45112
ONDOUSDT,2026-07-16,R2,8206077.9032,8243579.8698,-37501.9666,-0.22798,3563,3812
ONDOUSDT,2026-07-16,W,129298.2935,0.0,129298.2935,100.0,1,0
ONDOUSDT,2026-07-17,M,1329487.0199,1240525.7793,88961.2406,3.46151,58,67
ONDOUSDT,2026-07-17,R1,4365138.9276,4351948.794,13190.1336,0.151314,31106,24102
ONDOUSDT,2026-07-17,R2,5109804.198,5472854.503,-363050.305,-3.430615,2103,2156
ONDOUSDT,2026-07-17,W,115814.0704,0.0,115814.0704,100.0,1,0
ONDOUSDT,2026-07-18,M,1065573.3748,1397622.0314,-332048.6566,-13.480403,60,85
ONDOUSDT,2026-07-18,R1,4754984.6564,4248586.1185,506398.5379,5.624419,25972,30615
ONDOUSDT,2026-07-18,R2,6325126.8897,5517140.0731,807986.8166,6.822907,2528,2218
ONDOUSDT,2026-07-18,W,106218.4097,0.0,106218.4097,100.0,1,0
ONDOUSDT,2026-07-19,M,325717.8294,367786.2459,-42068.4165,-6.066066,16,17
ONDOUSDT,2026-07-19,R1,1491107.2287,1880290.217,-389182.9883,-11.54367,9102,11162
ONDOUSDT,2026-07-19,R2,1753339.5014,1660773.9168,92565.5846,2.711263,716,748
ONDOUSDT,2026-07-19,W,0.0,122088.6535,-122088.6535,-100.0,0,1
ONDOUSDT,2026-07-20,M,285083.4357,404452.8502,-119369.4145,-17.311549,15,18
ONDOUSDT,2026-07-20,R1,1971073.1133,1861657.1197,109415.9936,2.854779,12599,11607
ONDOUSDT,2026-07-20,R2,2341968.0546,2266513.496,75454.5586,1.637298,1062,1009
ONDOUSDT,2026-07-21,M,1086301.3281,1135307.8554,-49006.5273,-2.205902,45,53
ONDOUSDT,2026-07-21,R1,6454826.0422,7199807.5921,-744981.5499,-5.455888,52800,41665
ONDOUSDT,2026-07-21,R2,6599739.9066,6965082.0482,-365342.1416,-2.693306,2937,3025
ONDOUSDT,2026-07-21,W,219924.1489,118422.8533,101501.2956,29.999171,2,1
ONDOUSDT,2026-07-22,M,532328.2602,970911.0612,-438582.801,-29.175847,32,46
ONDOUSDT,2026-07-22,R1,3969165.7184,4341827.8427,-372662.1243,-4.483966,28834,23692
ONDOUSDT,2026-07-22,R2,4510911.1375,4578229.0878,-67317.9503,-0.740642,1934,1953
ONDOUSDT,2026-07-22,W,240497.9572,0.0,240497.9572,100.0,2,0
ONDOUSDT,2026-07-23,M,527102.5571,459924.1314,67178.4257,6.806141,32,31
ONDOUSDT,2026-07-23,R1,2383607.1844,2791476.1879,-407869.0035,-7.8814,15887,16010
ONDOUSDT,2026-07-23,R2,2210298.2674,3242268.3662,-1031970.0988,-18.926318,938,1304
ONDOUSDT,2026-07-24,M,432564.5077,514637.7833,-82073.2756,-8.66481,24,36
ONDOUSDT,2026-07-24,R1,2422092.7469,2450641.45,-28548.7031,-0.585887,16006,14530
ONDOUSDT,2026-07-24,R2,2261647.0003,3361587.4429,-1099940.4426,-19.560636,1015,1401
ONDOUSDT,2026-07-25,M,193001.5726,182168.6474,10832.9252,2.887469,13,13
ONDOUSDT,2026-07-25,R1,1455048.7082,1588820.0504,-133771.3422,-4.39478,8542,10551
ONDOUSDT,2026-07-25,R2,2063895.3692,1492336.3613,571559.0079,16.072041,843,630
ONDOUSDT,2026-07-26,M,387972.956,483066.6982,-95093.7422,-10.917269,24,29
ONDOUSDT,2026-07-26,R1,2347104.3158,2387513.0329,-40408.7171,-0.853474,13909,18273
ONDOUSDT,2026-07-26,R2,2948358.43,2699277.6775,249080.7525,4.410354,1306,1173
ONDOUSDT,2026-07-26,W,118749.2594,0.0,118749.2594,100.0,1,0
ONDOUSDT,2026-07-27,M,313320.9704,452215.5571,-138894.5867,-18.14343,19,31
ONDOUSDT,2026-07-27,R1,3107772.7144,4090216.4814,-982443.767,-13.648864,19206,28190
ONDOUSDT,2026-07-27,R2,3388302.47,4359073.0301,-970770.5601,-12.530315,1490,1867
ONDOUSDT,2026-07-27,W,118268.9579,0.0,118268.9579,100.0,1,0
ONDOUSDT,2026-07-28,M,279549.9137,280009.0827,-459.169,-0.082059,18,15
ONDOUSDT,2026-07-28,R1,2664809.1958,2911255.3096,-246446.1138,-4.419714,16133,20750
ONDOUSDT,2026-07-28,R2,3323976.7721,3079503.153,244473.6191,3.817824,1444,1309
ONDOUSDT,2026-07-29,M,300192.6022,290283.1582,9909.444,1.678214,17,18
ONDOUSDT,2026-07-29,R1,2634036.2054,2667674.5272,-33638.3218,-0.634481,17732,18827
ONDOUSDT,2026-07-29,R2,2415863.0759,2718274.5353,-302411.4594,-5.890209,1077,1221
ONDOUSDT,2026-07-30,M,642864.1016,401436.9346,241427.167,23.118541,38,26
ONDOUSDT,2026-07-30,R1,3215886.3847,3493215.9787,-277329.594,-4.133632,19898,21033
ONDOUSDT,2026-07-30,R2,3967803.7437,3765342.0959,202461.6478,2.618102,1777,1641
ONDOUSDT,2026-07-31,M,225406.4776,275705.4431,-50298.9655,-10.037471,12,21
ONDOUSDT,2026-07-31,R1,2736069.2189,2757841.6493,-21772.4304,-0.396301,15891,17164
ONDOUSDT,2026-07-31,R2,2381213.3251,2912746.9923,-531533.6672,-10.040379,1057,1261
ONDOUSDT,2026-08-01,M,227115.476,200356.6255,26758.8505,6.259789,13,14
ONDOUSDT,2026-08-01,R1,1838386.0251,1690934.4441,147451.581,4.177903,10170,12836
ONDOUSDT,2026-08-01,R2,2042672.7776,2244238.9362,-201566.1586,-4.701897,844,914
ONDOUSDT,2026-08-02,M,151486.8987,156076.6501,-4589.7514,-1.492294,7,10
ONDOUSDT,2026-08-02,R1,1902390.0408,1886462.3061,15927.7347,0.420384,11381,11842
ONDOUSDT,2026-08-02,R2,2045969.772,2618427.4317,-572457.6597,-12.272918,860,1110
ONDOUSDT,2026-08-03,M,270778.5014,503743.312,-232964.8106,-30.078534,14,27
ONDOUSDT,2026-08-03,R1,1780696.4363,2325624.1574,-544927.7211,-13.270462,10701,14540
ONDOUSDT,2026-08-03,R2,1854782.7122,2384181.8302,-529399.118,-12.488878,804,1083
ONDOUSDT,2026-08-04,M,230100.7058,197074.1593,33026.5465,7.731388,15,14
ONDOUSDT,2026-08-04,R1,2174282.0756,1981735.0206,192547.055,4.632971,10415,10695
ONDOUSDT,2026-08-04,R2,2383061.7078,2206523.119,176538.5888,3.846505,1082,940
ONDOUSDT,2026-08-05,M,184605.1728,270844.1476,-86238.9748,-18.934922,9,17
ONDOUSDT,2026-08-05,R1,2060883.2142,2022034.9175,38848.2967,0.951484,11063,11296
ONDOUSDT,2026-08-05,R2,1779594.9699,1813124.0192,-33529.0493,-0.93325,776,739
ONDOUSDT,2026-08-05,W,143671.0341,0.0,143671.0341,100.0,1,0
ONDOUSDT,2026-08-06,M,98405.5027,207286.5205,-108881.0178,-35.61788,8,16
ONDOUSDT,2026-08-06,R1,1571218.5809,1764112.5589,-192893.978,-5.783353,8950,10120
ONDOUSDT,2026-08-06,R2,1300280.6511,2023198.4132,-722917.7621,-21.751837,607,861
ONDOUSDT,2026-08-07,M,234692.6838,810064.7164,-575372.0326,-55.07231,17,51
ONDOUSDT,2026-08-07,R1,2966736.2692,2600729.7063,366006.5629,6.574024,18404,14659
ONDOUSDT,2026-08-07,R2,2826127.2486,4023298.0275,-1197170.7789,-17.478412,1270,1644
ONDOUSDT,2026-08-08,M,57579.5752,60981.9502,-3402.375,-2.869713,4,4
ONDOUSDT,2026-08-08,R1,1161708.3227,1060266.0628,101442.2599,4.565411,8313,6047
ONDOUSDT,2026-08-08,R2,837188.4989,992973.5148,-155785.0159,-8.512089,417,433
ONDOUSDT,2026-08-09,M,134006.6982,94004.6504,40002.0478,17.543885,5,7
ONDOUSDT,2026-08-09,R1,1342742.565,1526937.6462,-184195.0812,-6.418662,7384,9230
ONDOUSDT,2026-08-09,R2,1392255.7584,1513829.2877,-121573.5293,-4.183413,633,687
ONDOUSDT,2026-08-10,M,78766.9934,116447.4525,-37680.4591,-19.302085,5,10
ONDOUSDT,2026-08-10,R1,1533009.5969,1601831.3612,-68821.7643,-2.195383,9218,8926
ONDOUSDT,2026-08-10,R2,1643717.8379,1670507.019,-26789.1811,-0.808309,696,734
ONDOUSDT,2026-08-11,M,107264.3588,273792.9387,-166528.5799,-43.701717,8,20
ONDOUSDT,2026-08-11,R1,1461389.3459,1531467.2295,-70077.8836,-2.341505,8725,8510
ONDOUSDT,2026-08-11,R2,1318769.1341,2108079.1218,-789309.9877,-23.033118,599,836
ONDOUSDT,2026-08-12,M,161456.9419,254048.5774,-92591.6355,-22.284093,12,21
ONDOUSDT,2026-08-12,R1,1626090.2367,1638754.9061,-12664.6694,-0.38791,8325,11325
ONDOUSDT,2026-08-12,R2,1638359.1907,1911230.7838,-272871.5931,-7.687412,711,722
ONDOUSDT,2026-08-13,M,167897.9987,92608.5374,75289.4613,28.901179,12,8
ONDOUSDT,2026-08-13,R1,1180742.0103,1259754.145,-79012.1347,-3.237544,6023,6133
ONDOUSDT,2026-08-13,R2,956102.3564,1083766.1168,-127663.7604,-6.258431,440,506
ONDOUSDT,2026-08-14,M,143047.3604,192336.9566,-49289.5962,-14.696452,9,13
ONDOUSDT,2026-08-14,R1,1452976.4555,1384439.3554,68537.1001,2.415476,7564,7057
ONDOUSDT,2026-08-14,R2,1405055.8441,1310676.9581,94378.886,3.475264,624,555
ONDOUSDT,2026-08-15,M,148954.753,88775.8239,60178.9291,25.31392,11,7
ONDOUSDT,2026-08-15,R1,823571.9762,818154.6499,5417.3263,0.329977,3986,3635
ONDOUSDT,2026-08-15,R2,596287.4598,1008067.3735,-411779.9137,-25.666387,283,405
ONDOUSDT,2026-08-16,M,124102.3022,53122.0463,70980.2559,40.051075,9,4
ONDOUSDT,2026-08-16,R1,1096689.2113,907440.0892,189249.1221,9.44296,5512,4415
ONDOUSDT,2026-08-16,R2,898514.3742,780311.8836,118202.4906,7.040782,375,347
ONDOUSDT,2026-08-17,M,78147.1828,246102.7485,-167955.5657,-51.798181,4,12
ONDOUSDT,2026-08-17,R1,1336608.5494,1488917.22,-152308.6706,-5.390454,7404,7411
ONDOUSDT,2026-08-17,R2,1412647.4363,1313955.6684,98691.7679,3.619587,641,634
ONDOUSDT,2026-08-18,M,169045.3724,199900.0235,-30854.6511,-8.362932,12,14
ONDOUSDT,2026-08-18,R1,954903.7827,1182405.6121,-227501.8294,-10.64431,5030,6017
ONDOUSDT,2026-08-18,R2,950309.5515,1300903.7444,-350594.1929,-15.573566,425,543
ONDOUSDT,2026-08-19,M,373166.736,485591.2588,-112424.5228,-13.091526,19,26
ONDOUSDT,2026-08-19,R1,2538455.5546,2707094.1828,-168638.6282,-3.21489,14073,13036
ONDOUSDT,2026-08-19,R2,3127412.4224,2899212.8186,228199.6038,3.786524,1345,1254
ONDOUSDT,2026-08-19,W,118524.6891,0.0,118524.6891,100.0,1,0
ONDOUSDT,2026-08-20,M,415826.58,537629.6222,-121803.0422,-12.774896,29,36
ONDOUSDT,2026-08-20,R1,3789107.3406,4685927.2681,-896819.9275,-10.581903,18228,22115
ONDOUSDT,2026-08-20,R2,4643804.7578,3752333.4865,891471.2713,10.617635,1966,1628
ONDOUSDT,2026-08-21,M,1142887.2581,912199.7982,230687.4599,11.225192,64,52
ONDOUSDT,2026-08-21,R1,8351874.487,7083151.2341,1268723.2529,8.219768,39707,36075
ONDOUSDT,2026-08-21,R2,7951971.133,8038912.7947,-86941.6617,-0.543695,3643,3602
ONDOUSDT,2026-08-21,W,165378.78,0.0,165378.78,100.0,1,0
ONDOUSDT,2026-08-22,M,1746179.5714,911709.6063,834469.9651,31.395965,73,55
ONDOUSDT,2026-08-22,R1,9688289.2595,9437487.0377,250802.2218,1.311331,60519,61344
ONDOUSDT,2026-08-22,R2,8020283.6273,9344577.5039,-1324293.8766,-7.626285,3709,4284
ONDOUSDT,2026-08-22,W,0.0,101767.3056,-101767.3056,-100.0,0,1
ONDOUSDT,2026-08-23,M,861276.4468,908353.9191,-47077.4723,-2.6603,48,56
ONDOUSDT,2026-08-23,R1,5432665.6272,4869474.4461,563191.1811,5.46674,29181,26492
ONDOUSDT,2026-08-23,R2,6597715.2164,6151664.8853,446050.3311,3.498604,2749,2564
ONDOUSDT,2026-08-23,W,237786.7523,0.0,237786.7523,100.0,2,0
ONDOUSDT,2026-08-24,M,451558.9769,418041.9692,33517.0077,3.854298,34,29
ONDOUSDT,2026-08-24,R1,5489943.2525,5219591.8953,270351.3572,2.524399,31332,27425
ONDOUSDT,2026-08-24,R2,4556850.6801,5214558.7684,-657708.0883,-6.730944,2003,2277
ONDOUSDT,2026-08-25,M,558447.6314,740407.0513,-181959.4199,-14.009221,26,45
ONDOUSDT,2026-08-25,R1,3878561.8361,3927534.7477,-48972.9116,-0.627367,20546,20552
ONDOUSDT,2026-08-25,R2,4073957.1937,4542052.5966,-468095.4029,-5.432856,1801,1893
ONDOUSDT,2026-08-25,W,181931.6248,235157.2284,-53225.6036,-12.761215,1,2
ONDOUSDT,2026-08-26,M,98673.8439,94417.0519,4256.792,2.204553,7,7
ONDOUSDT,2026-08-26,R1,1667204.396,1938111.5078,-270907.1118,-7.514102,11686,11571
ONDOUSDT,2026-08-26,R2,1886211.9109,2182381.8964,-296169.9855,-7.279419,847,1005
ONDOUSDT,2026-08-26,W,0.0,100205.4174,-100205.4174,-100.0,0,1
ONDOUSDT,2026-08-27,M,511991.8582,826644.6358,-314652.7776,-23.505468,28,41
ONDOUSDT,2026-08-27,R1,2399510.3262,3074038.1829,-674527.8567,-12.323411,14267,14214
ONDOUSDT,2026-08-27,R2,2833694.484,3893730.7721,-1060036.2881,-15.756939,1174,1720
ONDOUSDT,2026-08-27,W,0.0,132239.3466,-132239.3466,-100.0,0,1
ONDOUSDT,2026-08-28,M,304717.2978,508172.6177,-203455.3199,-25.028644,16,32
ONDOUSDT,2026-08-28,R1,2689175.6503,3004016.7994,-314841.1491,-5.530134,13535,15286
ONDOUSDT,2026-08-28,R2,3047802.7205,3017155.6195,30647.101,0.505314,1394,1328
ONDOUSDT,2026-08-29,M,118956.5589,106226.9022,12729.6567,5.653016,8,8
ONDOUSDT,2026-08-29,R1,1157403.8282,1230325.1946,-72921.3664,-3.054005,6481,7067
ONDOUSDT,2026-08-29,R2,1381130.671,1170180.2219,210950.4491,8.268316,593,530
ONDOUSDT,2026-08-30,M,342767.1102,461046.3749,-118279.2647,-14.714765,17,20
ONDOUSDT,2026-08-30,R1,2176186.0695,2294205.1912,-118019.1217,-2.640018,11920,10724
ONDOUSDT,2026-08-30,R2,1850986.864,2357631.7241,-506644.8601,-12.03827,801,1052
ONDOUSDT,2026-08-30,W,195478.3452,0.0,195478.3452,100.0,1,0
ONDOUSDT,2026-08-31,M,91696.9326,102075.7006,-10378.768,-5.356158,7,8
ONDOUSDT,2026-08-31,R1,1707200.7764,1638700.5153,68500.2611,2.047289,8951,8998
ONDOUSDT,2026-08-31,R2,1609200.7122,1219641.9876,389558.7246,13.770957,714,602
ONDOUSDT,2026-09-01,M,555284.6579,317937.1288,237347.5291,27.18067,27,21
ONDOUSDT,2026-09-01,R1,2109811.4054,1953928.5582,155882.8472,3.835945,12350,11159
ONDOUSDT,2026-09-01,R2,1804859.6676,2261103.4698,-456243.8022,-11.221051,863,1017
SEIUSDT,2026-03-04,M,570649.8155,843366.3487,-272716.5332,-19.286663,37,46
SEIUSDT,2026-03-04,R1,1595449.5349,1137581.8777,457867.6572,16.753106,14531,11432
SEIUSDT,2026-03-04,R2,2421224.6771,2408182.6769,13042.0002,0.270054,894,830
SEIUSDT,2026-03-05,M,129582.2162,298988.1816,-169405.9654,-39.528154,8,19
SEIUSDT,2026-03-05,R1,950431.9275,1076312.0056,-125880.0781,-6.210951,10065,12632
SEIUSDT,2026-03-05,R2,1391094.9118,1306972.5537,84122.3581,3.117875,611,585
SEIUSDT,2026-03-06,M,235934.1852,281502.3301,-45568.1449,-8.806519,13,18
SEIUSDT,2026-03-06,R1,1173681.46,1248629.3079,-74947.8479,-3.094064,12175,14765
SEIUSDT,2026-03-06,R2,1693333.8067,1887109.8794,-193776.0727,-5.412069,668,732
SEIUSDT,2026-03-07,M,106229.8837,118226.1908,-11996.3071,-5.344612,6,8
SEIUSDT,2026-03-07,R1,302670.7567,421901.3408,-119230.5841,-16.45531,3249,5494
SEIUSDT,2026-03-07,R2,739099.8262,798803.2804,-59703.4542,-3.882134,296,329
SEIUSDT,2026-03-08,M,177519.9134,212255.9964,-34736.083,-8.911809,12,13
SEIUSDT,2026-03-08,R1,509017.8843,580270.4992,-71252.6149,-6.541208,5884,6982
SEIUSDT,2026-03-08,R2,748258.1099,881357.0307,-133098.9208,-8.167506,332,375
SEIUSDT,2026-03-09,M,271892.5555,253113.1406,18779.4149,3.576993,18,16
SEIUSDT,2026-03-09,R1,1549389.3335,1719364.0065,-169974.673,-5.199985,13975,19443
SEIUSDT,2026-03-09,R2,2210462.4983,1822763.0122,387699.4861,9.612641,877,729
SEIUSDT,2026-03-10,M,344484.7747,222762.8328,121721.9419,21.458344,21,14
SEIUSDT,2026-03-10,R1,1368710.4347,1083813.1002,284897.3345,11.616497,12709,12085
SEIUSDT,2026-03-10,R2,1667303.7952,1573915.0566,93388.7386,2.881285,724,631
SEIUSDT,2026-03-11,M,283982.0003,321838.3514,-37856.3511,-6.248775,20,22
SEIUSDT,2026-03-11,R1,1049676.3588,967455.7031,82220.6557,4.076117,8781,9622
SEIUSDT,2026-03-11,R2,2333881.8831,1946722.791,387159.0921,9.044495,943,770
SEIUSDT,2026-03-12,M,251446.7896,161335.8867,90110.9029,21.830108,18,12
SEIUSDT,2026-03-12,R1,1066402.6414,927116.7183,139285.9231,6.986936,9280,8274
SEIUSDT,2026-03-12,R2,1527787.6136,1513701.8839,14085.7297,0.463119,653,649
SEIUSDT,2026-03-13,M,339403.6981,452245.852,-112842.1539,-14.254054,24,30
SEIUSDT,2026-03-13,R1,1062835.4326,1154581.6166,-91746.184,-4.137525,9372,9330
SEIUSDT,2026-03-13,R2,2226074.7986,2159391.5743,66683.2243,1.52055,952,946
SEIUSDT,2026-03-14,M,67528.5756,122264.6975,-54736.1219,-28.839864,5,10
SEIUSDT,2026-03-14,R1,448715.8457,500044.2401,-51328.3944,-5.41005,3557,3959
SEIUSDT,2026-03-14,R2,655504.4908,632903.6178,22600.873,1.75417,303,293
SEIUSDT,2026-03-15,M,83840.7594,194491.2149,-110650.4555,-39.754849,6,12
SEIUSDT,2026-03-15,R1,550028.8178,464318.3802,85710.4376,8.449813,5114,3976
SEIUSDT,2026-03-15,R2,719826.9367,665014.0368,54812.8999,3.958065,310,305
SEIUSDT,2026-03-16,M,408535.9661,348430.6097,60105.3564,7.940292,23,22
SEIUSDT,2026-03-16,R1,1088437.717,900942.9709,187494.7461,9.42478,9292,7757
SEIUSDT,2026-03-16,R2,2002560.185,1736120.4368,266439.7482,7.126572,806,705
SEIUSDT,2026-03-17,M,260646.5698,227026.3766,33620.1932,6.894004,15,13
SEIUSDT,2026-03-17,R1,576941.8852,600607.6015,-23665.7163,-2.009743,4247,5211
SEIUSDT,2026-03-17,R2,869851.423,888527.0373,-18675.6143,-1.062093,415,394
SEIUSDT,2026-03-18,M,147916.9135,388587.3573,-240670.4438,-44.858999,8,24
SEIUSDT,2026-03-18,R1,661346.2116,990660.4639,-329314.2523,-19.934196,4378,7737
SEIUSDT,2026-03-18,R2,1221864.1448,1653417.307,-431553.1622,-15.009075,526,630
SEIUSDT,2026-03-19,M,45292.7048,112313.8665,-67021.1617,-42.524345,3,7
SEIUSDT,2026-03-19,R1,502496.0873,601038.0018,-98541.9145,-8.929667,3993,6417
SEIUSDT,2026-03-19,R2,893822.2037,935731.8233,-41909.6196,-2.290701,400,410
SEIUSDT,2026-03-20,M,45523.7248,81985.0419,-36461.3171,-28.595145,4,4
SEIUSDT,2026-03-20,R1,518379.408,452176.411,66202.997,6.821143,3391,4183
SEIUSDT,2026-03-20,R2,589523.6775,718557.1539,-129033.4764,-9.864335,297,318
SEIUSDT,2026-03-21,M,77779.9821,54588.1505,23191.8316,17.520706,5,2
SEIUSDT,2026-03-21,R1,335628.5748,381713.11,-46084.5352,-6.424349,1667,4519
SEIUSDT,2026-03-21,R2,489792.0492,585151.1919,-95359.1427,-8.871086,225,236
SEIUSDT,2026-03-22,M,110695.6808,214795.8604,-104100.1796,-31.982453,8,14
SEIUSDT,2026-03-22,R1,568426.885,584430.2226,-16003.3376,-1.388146,3367,4723
SEIUSDT,2026-03-22,R2,854758.5371,1120506.2354,-265747.6983,-13.453776,403,467
SEIUSDT,2026-03-23,M,109573.7398,76334.7034,33239.0364,17.879251,7,6
SEIUSDT,2026-03-23,R1,756039.2846,918891.2045,-162851.9199,-9.722906,4347,10983
SEIUSDT,2026-03-23,R2,1310395.8266,1286627.4002,23768.4264,0.915218,570,618
SEIUSDT,2026-03-24,M,124888.7832,88568.1659,36320.6173,17.01543,8,6
SEIUSDT,2026-03-24,R1,555791.4442,700256.61,-144465.1658,-11.501564,4719,12618
SEIUSDT,2026-03-24,R2,1071691.2248,1186134.5926,-114443.3678,-5.068742,411,434
SEIUSDT,2026-03-25,M,92204.7262,247335.8613,-155131.1351,-45.688539,7,11
SEIUSDT,2026-03-25,R1,569703.5886,515307.0908,54396.4978,5.013453,3540,8390
SEIUSDT,2026-03-25,R2,1167184.1328,1027842.6539,139341.4789,6.348054,418,375
SEIUSDT,2026-03-26,M,72530.7474,219782.067,-147251.3196,-50.374569,6,13
SEIUSDT,2026-03-26,R1,983985.2717,605778.5609,378206.7108,23.790119,7129,4941
SEIUSDT,2026-03-26,R2,1205488.6644,1285948.6366,-80459.9722,-3.22946,420,476
SEIUSDT,2026-03-27,M,205480.9254,335068.9087,-129587.9833,-23.973365,11,20
SEIUSDT,2026-03-27,R1,641968.8408,560942.1689,81026.6719,6.735882,3980,4463
SEIUSDT,2026-03-27,R2,1245550.0349,1535387.8487,-289837.8138,-10.422304,474,562
SEIUSDT,2026-03-28,M,113552.3882,30628.0185,82924.3697,57.514313,8,2
SEIUSDT,2026-03-28,R1,433631.2579,374944.2791,58686.9788,7.25807,2335,3329
