window_end_utc,window_start_utc,venue,symbol,status,field_coverage,field_total,trade_completeness,trade_count,trade_notional_1h_usdt,taker_buy_notional_usdt,taker_sell_notional_usdt,taker_buy_ratio,taker_sell_ratio,cvd_notional_usdt,last_price,index_price,mark_price,basis_bps,volume_24h_base,volume_24h_quote,volume_24h_usdt,price_ts_utc,long_position_ratio,short_position_ratio,long_short_position_ratio,long_short_ts_utc,depth_ts_utc,best_bid,best_ask,depth_bid_notional_0_5pct,depth_ask_notional_0_5pct,depth_imbalance_0_5pct,depth_bid_notional_1pct,depth_ask_notional_1pct,depth_imbalance_1pct,liquidation_completeness,liquidation_count,long_liquidation_amount_raw,short_liquidation_amount_raw,errors
2026-09-04T14:00:17.335380Z,2026-09-04T13:00:17.335380Z,Bitget USDT Futures,BTCUSDT,PARTIAL,,,PARTIAL_MAX_PAGES,60000,,82796607.58577,56030579.11811,0.5964005289711454,,26766028.467659995,79424.2,79450.5265,79429.6,-2.6339032504718585,,,,2026-09-04T14:00:38.200000Z,,,,,,,,,,,,,,FULL,2,0.0476,0,
2026-09-04T14:00:17.335380Z,2026-09-04T13:00:17.335380Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,42176,,95232256.9849,76576649.7888,0.5542917347721456,,18655607.196099997,2453.47,2454.5865,2453.81,-3.163465618343242,,,,2026-09-04T14:00:53.385000Z,,,,,,,,,,,,,,FULL,1,0.01,0,
2026-09-04T14:17:14.826080Z,2026-09-04T13:17:14.826080Z,Bitget USDT Futures,BTCUSDT,PARTIAL,,,PARTIAL_MAX_PAGES,60000,,58284403.68825,55641250.0032,0.5116003446081098,,2643153.685049996,79254.2,79276.1735,79254.2,-2.7717659707693354,,,,2026-09-04T14:17:35.450000Z,,,,,,,,,,,,,,FULL,13,1.4706000000000001,0,
2026-09-04T14:17:14.826080Z,2026-09-04T13:17:14.826080Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,38214,,76747572.4436,72086656.2028,0.5156580790695445,,4660916.240799993,2447.86,2448.97,2447.87,-4.491684259095852,,,,2026-09-04T14:17:49.053000Z,,,,,,,,,,,,,,FULL,2,0.88,0,
2026-09-04T15:18:24.932548Z,2026-09-04T14:18:24.932548Z,Bitget USDT Futures,BTCUSDT,PARTIAL,,,PARTIAL_MAX_PAGES,60000,,89197600.55493,90994632.21383,0.4950135706981163,,-1797031.6588999927,79229.9,79255.598,79229.9,-3.2424208066672566,,,,2026-09-04T15:18:41.062000Z,,,,,,,,,,,,,,FULL,23,1.0661,0,
2026-09-04T15:18:24.932548Z,2026-09-04T14:18:24.932548Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,33942,,85313205.2432,71946730.3014,0.5424980300783895,,13366474.941799998,2450.38,2451.441,2450.62,-3.3490506196143244,,,,2026-09-04T15:18:50.144000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T16:18:49.891359Z,2026-09-04T15:18:49.891359Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,42717,,48839708.4081,59785851.87252,0.4496152496882775,,-10946143.464419998,79430.1,79470.392,79430.1,-5.070064332890478,,,,2026-09-04T16:19:03.511000Z,,,,,,,,,,,,,,FULL,2,0,0.0335,
2026-09-04T16:18:49.891359Z,2026-09-04T15:18:49.891359Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,12955,,24927132.9865,37317860.5617,0.40046807888569286,,-12390727.575200003,2450.45,2451.5335,2450.45,-4.4196826190634475,,,,2026-09-04T16:19:07.831000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T17:16:11.509688Z,2026-09-04T16:16:11.509688Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,45436,,61249825.36351,70977271.5083,0.46321689587490356,,-9727446.144790009,79482.3,79529.2555,79484.9,-5.577255781050727,,,,2026-09-04T17:16:23.898000Z,,,,,,,,,,,,,,FULL,3,0,0.1379,
2026-09-04T17:16:11.509688Z,2026-09-04T16:16:11.509688Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,14672,,34828878.7753,29383684.2385,0.5423997601188242,,5445194.536800005,2448.49,2449.892,2448.7,-4.8655206025405295,,,,2026-09-04T17:16:28.131000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T18:19:35.307830Z,2026-09-04T17:19:35.307830Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,23871,,24555661.29207,24810097.43169,0.4974229491635714,,-254436.13961999863,79510.7,79557.049,79510.7,-5.825882254631987,,,,2026-09-04T18:19:42.094000Z,,,,,,,,,,,,,,FULL,3,0.0346,0,
2026-09-04T18:19:35.307830Z,2026-09-04T17:19:35.307830Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,9652,,11727229.4909,14383658.9617,0.4491317678519,,-2656429.4707999993,2446.97,2447.6515,2446.53,-4.581943140188338,,,,2026-09-04T18:19:45.324000Z,,,,,,,,,,,,,,FULL,3,0.96,0,
2026-09-04T19:13:58.690826Z,2026-09-04T18:13:58.690826Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,13958,,11913800.50192,12667376.11007,0.4846716937100882,,-753575.6081499998,79649.4,79695.982,79653.9,-5.280316390355866,,,,2026-09-04T19:14:02.492000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T19:13:58.690826Z,2026-09-04T18:13:58.690826Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,5330,,7971954.3295,5406397.4084,0.5958846415224659,,2565556.9211,2452.29,2453.3255,2452.33,-4.05775752137294,,,,2026-09-04T19:14:04.261000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T20:17:16.674308Z,2026-09-04T19:17:16.674308Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,18096,,16788318.95172,17042401.66252,0.4962447931024406,,-254082.71079999954,79784.2,79821.8655,79784.2,-4.718694528631495,,,,2026-09-04T20:17:21.656000Z,,,,,,,,,,,,,,FULL,1,0,0.0866,
2026-09-04T20:17:16.674308Z,2026-09-04T19:17:16.674308Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,6635,,9223841.0703,8292297.6271,0.5265910044243448,,931543.4431999996,2453.09,2454.284,2453.12,-4.742727410520509,,,,2026-09-04T20:17:23.756000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T21:16:30.376750Z,2026-09-04T20:16:30.376750Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,11800,,12775191.37831,29930141.83664,0.2991474463858707,,-17154950.458329998,79748.3,79787.274,79748.3,-4.884738887056539,,,,2026-09-04T21:16:33.779000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T21:16:30.376750Z,2026-09-04T20:16:30.376750Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,5246,,6457872.1398,9558063.9193,0.4032154047050369,,-3100191.7794999992,2452.8,2453.76,2452.8,-3.9123630672932563,,,,2026-09-04T21:16:35.635000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T22:17:18.402038Z,2026-09-04T21:17:18.402038Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,13934,,17905356.508870002,22079421.55667,0.44780432392349173,,-4174065.047799997,79637.7,79675.271,79638.8,-4.577455406457043,,,,2026-09-04T22:17:22.868000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T22:17:18.402038Z,2026-09-04T21:17:18.402038Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,4528,,10203852.5978,7888025.4088,0.5640018462471164,,2315827.1889999993,2451.11,2452.1595,2451.17,-4.03521875310342,,,,2026-09-04T22:17:24.662000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T22:21:22.063743Z,2026-09-04T21:21:22.063743Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,14132,,17686617.18874,21886524.8018,0.4469348729744028,,-4199907.613060001,79650.7,79687.33,79651.0,-4.5590685495422445,,,,2026-09-04T22:21:26.739000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T22:21:22.063743Z,2026-09-04T21:21:22.063743Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,4484,,9747211.9226,7820118.7291,0.5548487767352838,,1927093.1934999991,2451.23,2452.374,2451.29,-4.420206705828544,,,,2026-09-04T22:21:28.491000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T23:15:21.126588Z,2026-09-04T22:15:21.126588Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,7633,,12304745.98824,10425527.70685,0.5413373439008773,,1879218.2813900001,79581.8,79616.6185,79581.8,-4.373270387010297,,,,2026-09-04T23:15:23.633000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-04T23:15:21.126588Z,2026-09-04T22:15:21.126588Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,2301,,1946023.6568,3444179.5516,0.3610297388728036,,-1498155.8948,2449.84,2450.9685,2449.96,-4.114699964523627,,,,2026-09-04T23:15:24.754000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T00:27:52.929811Z,2026-09-04T23:27:52.929811Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,6709,,7031617.4474,9574820.3384,0.4234271996257178,,-2543202.8910000008,79604.9,79647.411,79604.9,-5.337398851545938,,,,2026-09-05T00:27:54.814000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T00:27:52.929811Z,2026-09-04T23:27:52.929811Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,2525,,3093816.6611,3401486.9593,0.476315941780328,,-307670.2982000001,2451.75,2452.9095,2451.75,-4.727039460690197,,,,2026-09-05T00:27:55.729000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T00:30:22.546371Z,2026-09-04T23:30:22.546371Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,6572,,6854375.9697900005,9448301.70159,0.4204447948954502,,-2593925.7317999993,79619.9,79655.069,79619.9,-4.415161576222237,,,,2026-09-05T00:30:24.459000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T00:30:22.546371Z,2026-09-04T23:30:22.546371Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,2447,,2954913.0394,3248485.3085,0.47633778675527255,,-293572.2690999997,2452.5,2453.275,2452.5,-3.159042504408127,,,,2026-09-05T00:30:25.431000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T01:15:42.149840Z,2026-09-05T00:15:42.149840Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,10300,,11496039.40832,12127976.28193,0.486625117382757,,-631936.8736099992,79595.9,79634.3615,79595.9,-4.829761835913882,,,,2026-09-05T01:15:45.731000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T01:15:42.149840Z,2026-09-05T00:15:42.149840Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,3339,,8259297.6601,10194654.7172,0.44756253247188765,,-1935357.0570999999,2453.24,2454.1035,2453.25,-3.477848428153907,,,,2026-09-05T01:15:47.164000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T02:17:11.299054Z,2026-09-05T01:17:11.299054Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,13639,,17291168.49386,16371261.98053,0.51366369718951,,919906.5133299995,79538.9,79574.9855,79538.9,-4.534779337157513,,,,2026-09-05T02:17:15.210000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T02:17:11.299054Z,2026-09-05T01:17:11.299054Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,3739,,8204139.987,8358211.1906,0.49534875205978074,,-154071.2036000006,2451.56,2452.318,2451.56,-3.0909531308753735,,,,2026-09-05T02:17:16.502000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T03:17:02.044735Z,2026-09-05T02:17:02.044735Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,8166,,8328361.48367,14057711.33075,0.37203316332935726,,-5729349.84708,79558.0,79591.049,79558.0,-4.152351352977313,,,,2026-09-05T03:17:05.182000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T03:17:02.044735Z,2026-09-05T02:17:02.044735Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,2710,,5812232.008,5439249.068,0.5165748374583143,,372982.9400000004,2451.75,2452.846,2451.87,-3.9790512735005112,,,,2026-09-05T03:17:06.427000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T04:17:15.699559Z,2026-09-05T03:17:15.699559Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,7458,,9738515.65046,8561352.05571,0.5321631722603412,,1177163.5947499983,79541.1,79574.459,79541.1,-4.19217427541585,,,,2026-09-05T04:17:17.763000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T04:17:15.699559Z,2026-09-05T03:17:15.699559Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,3434,,10425050.6892,8551470.4485,0.5493657458894777,,1873580.240700001,2451.6,2452.527,2451.6,-3.779774901561117,,,,2026-09-05T04:17:18.943000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T05:15:46.916799Z,2026-09-05T04:15:46.916799Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,8748,,13477848.470590001,10826175.76705,0.5545521325524626,,2651672.703540001,79525.3,79561.977,79525.7,-4.559590066496311,,,,2026-09-05T05:15:49.908000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T05:15:46.916799Z,2026-09-05T04:15:46.916799Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,4733,,12765149.8316,10366441.1404,0.551849193903341,,2398708.6911999993,2449.49,2450.1795,2449.49,-2.8140795398878815,,,,2026-09-05T05:15:51.755000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T06:21:15.366593Z,2026-09-05T05:21:15.366593Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,7985,,15481852.35075,19278012.8429,0.4453944877087226,,-3796160.492150001,79588.5,79624.9225,79588.5,-4.574258769294293,,,,2026-09-05T06:21:17.971000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T06:21:15.366593Z,2026-09-05T05:21:15.366593Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,3126,,10352725.054299999,4456488.1646,0.6990732661670044,,5896236.889699999,2450.93,2451.855,2450.95,-3.6910828739877832,,,,2026-09-05T06:21:19.579000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T07:15:38.206420Z,2026-09-05T06:15:38.206420Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,8975,,9852334.02591,11063118.61053,0.471055262210522,,-1210784.5846200008,79644.3,79687.744,79644.3,-5.451779385297062,,,,2026-09-05T07:15:40.571000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T07:15:38.206420Z,2026-09-05T06:15:38.206420Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,4004,,8293066.4149,14986822.9104,0.3562330687666673,,-6693756.495499999,2453.74,2455.052,2453.74,-5.344082324938437,,,,2026-09-05T07:15:42.036000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T08:17:56.054509Z,2026-09-05T07:17:56.054509Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,8542,,11337608.611709999,12119346.92431,0.4833367482110033,,-781738.3126000017,79665.9,79704.452,79665.9,-4.836869087313511,,,,2026-09-05T08:17:58.366000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T08:17:56.054509Z,2026-09-05T07:17:56.054509Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,5548,,11550597.2217,10363386.6275,0.5270879681752467,,1187210.5942000002,2455.67,2456.802,2455.67,-4.607615916952801,,,,2026-09-05T08:18:00.054000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T09:16:02.774261Z,2026-09-05T08:16:02.774261Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,9553,,14147449.97338,12069654.402590001,0.5396267173710927,,2077795.5707899984,79657.2,79694.971,79657.2,-4.739445855374003,,,,2026-09-05T09:16:05.968000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T09:16:02.774261Z,2026-09-05T08:16:02.774261Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,4984,,14601956.9832,16680097.5314,0.4667838225390521,,-2078140.5482,2456.5,2457.922,2456.63,-5.256472744049612,,,,2026-09-05T09:16:07.810000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T10:16:31.847409Z,2026-09-05T09:16:31.847409Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,6837,,6479717.181220001,6532685.51232,0.4979646982825741,,-52968.33109999914,79589.3,79623.85,79589.3,-4.339152151020542,,,,2026-09-05T10:16:33.725000Z,,,,,,,,,,,,,,FULL,1,0.1029,0,
2026-09-05T10:16:31.847409Z,2026-09-05T09:16:31.847409Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,2735,,4020736.2576,4055487.0622,0.49784857332295385,,-34750.804599999916,2456.49,2457.698,2456.49,-4.9151685845860715,,,,2026-09-05T10:16:34.648000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T11:15:56.002801Z,2026-09-05T10:15:56.002801Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,9024,,12364938.33808,11459627.86972,0.5189995163073233,,905310.4683599994,79594.7,79630.506,79594.7,-4.496517955066004,,,,2026-09-05T11:15:59.547000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T11:15:56.002801Z,2026-09-05T10:15:56.002801Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,3735,,14253224.6459,11465814.6006,0.5541896222985726,,2787410.0452999994,2452.6,2453.719,2452.64,-4.397406548998228,,,,2026-09-05T11:16:01.022000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T12:20:58.221530Z,2026-09-05T11:20:58.221530Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,5110,,5190009.28919,3891295.27662,0.5715048153686806,,1298714.0125699998,79618.9,79654.4415,79619.0,-4.449406628505015,,,,2026-09-05T12:21:00.276000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T12:20:58.221530Z,2026-09-05T11:20:58.221530Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,2052,,4316327.7936,3589637.3118,0.5459583663798143,,726690.4818000006,2453.6,2454.8535,2453.6,-5.106211022369855,,,,2026-09-05T12:21:01.504000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T13:15:46.376106Z,2026-09-05T12:15:46.376106Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,12164,,18344902.24791,19481092.69086,0.484981354161481,,-1136190.4429499991,79681.6,79721.6005,79681.6,-5.0175234502469745,,,,2026-09-05T13:15:50.537000Z,,,,,,,,,,,,,,FULL,0,0,0,
2026-09-05T13:15:46.376106Z,2026-09-05T12:15:46.376106Z,Bitget USDT Futures,ETHUSDT,OK,,,FULL,6273,,23236664.803,13172219.987,0.6382141319907206,,10064444.816,2458.47,2459.538,2458.47,-4.342278915797637,,,,2026-09-05T13:15:53.055000Z,,,,,,,,,,,,,,FULL,1,0,3.8,
2026-09-05T14:16:19.167287Z,2026-09-05T13:16:19.167287Z,Bitget USDT Futures,BTCUSDT,OK,,,FULL,11613,,12677868.27047,21594928.66905,0.36991052387239326,,-8917060.39858,79631.9,79675.569,79632.1,-5.455750181087016,,,,2026-09-05T14:16:22.496000Z,,,,,,,,,,,,,,FULL,1,0,0.0086,
